Word,Meaning
heavy,tung
heck,pokker
heckle,"avbryte, hekle"
heckler,møteplager
hectic,hektisk
hedge,"innhegne, hekk"
hedgehog,pinnsvin
hedgerow,hekk
hedonism,hedonisme
hedonist,hedning
heed,ense
heel,"hæl, hæl, sette hæl på"
heel over,få slagside
heifer,kvige
height,"høyde, høydepunkt"
heighten,forhøye
heir,arving
heiress,arving
heirloom,arvestykke
hell,helvete
helmet,hjelm
help,"hjelpe, hjelp"
helpful,"hjelpsom, nyttig"
helpless,hjelpeløs
helter-skelter,hulter til bulter
hem,"falde, kremte, fald, søm"
hem in,omringe
hemisphere,halvkule
hemp,hamp
hen,høne
hence,"derfor, følgelig"
her,"henne, hennes"
herb,urt
herbaceous,urteaktig
herbal,urte-
herbicide,ugressmiddel
herbivorous,planteetende
herd,"flokk, gjete"
herdsman,gjeter
here,"hit, her"
here by,herved
hereditary,arvelig
heredity,arvelighet
heresy,kjetteri
heretic,kjetter
heretical,kjettersk
heritage,arv
hermit,eremitt
hernia,brokk
hero,helt
heroes,helter
heroic,heroisk
heroin,heroin
heroine,heltinne
heroism,heltemot
heron,hegre
herring,sild
hers,hennes
herself,henne selv
hesitate,"nøle, vegre seg"
hesitation,nøling
hew,hogge
hibernate,"ligge i dvale, gå i hi"
hibernation,"dvale, vinterdvale"
hiccup,hikke
hide,"skjule, gjemme, skinn, hud"
hide and seek,gjemsel
hideous,"skrekkelig, heslig"
hideout,gjemmested
hiding,"dekning, pryl"
hidingplace,skjulested
high,høy
high street,hovedgate
high tide,"høyvann, flo"
high-rise building,høyblokk
highbrow,"intellektuell, åndssnobb"
highlight,høydepunkt
highly,"i høy grad, høyt"
highminded,høysinnet
highness,høyhet
highroad,landevei
highschool,videregående skole
highway,hovedvei
hijack,kapre
hijacker,kaprer
hike,fottur
hiker,turgåer
hikside,"åsside, li"
hill,"bakke, ås"
hillside,"li, åsside"
him,"han, ham"
himself,han selv
hind,"bak-, hind"
hind wheel,bakhjul
hinder,forhindre
hindrance,hindring
hindsight,etterpåklokskap
hinge,hengsel
hinny,mulesel
hint,"antydning, antyde, ymte, hentydning, vink"
hint at,hentyde
hip,"nype, hofte"
hip-pocket,baklomme
hipflask,lommelerke
hipjoint,hofteledd
hippopotamus,flodhest
hipsocket,hofteskål
hire,"tilsette, leie, ansette"
hirepurchase,avbetaling
his,hans
hiss,"visle, vislelyd"
historian,historiker
historic,historisk
history,historie
hit,"suksess, slå, treffe, påkjort, ramme, fulltreffer"
hit the sack,krype til køys
hitch,"vanskelighet, stikk, hindring"
hitchhike,haike
hitherto,hittil
hive,bikube
hives,elveblest
hoard,"hamstre, forråd"
hoarding,hamstring
hoarfrost,rimfrost
hoarse,hes
hoary,gråhåret
hoax,"spøk, puss"
hobgoblin,nisse
hobnob with,menge seg med
hoe,hakke
hog,"svin, gris"
hogtie,binde på hender og føtter
hogwash,vås
hoist,heise
hold,"tak, inneholde, holde, grep"
hold (a position),inneha
holder,"innehaver, holder"
holding,gårdsbruk
hole,"hull, hule"
holiday,"helligdag, ferie, fridag"
holiness,hellighet
holland,"Nederland, Holland"
hollow,"innfallen, fordypning, hul, hulning"
holly,kristtorn
holster,hylster
holy,hellig
homage,hyllest
home,"hus, hjem"
homeless,hjemløs
homely,"stygg, enkel"
homesickness,hjemlengsel
homewards,hjemover
homicide,mord
homicide case,drapssak
honest,ærlig
honesty,"redelighet, ærlighet"
honey,honning
honeymoon,bryllupsreise
honeysuckle,kaprifolium
honk,"tute, tut"
honorary,"heders-, æres-"
honour,"heder, ære"
honourable,"ærede, hederlig"
hood,"kalesje, hette"
hoof,hov
hook,"knagg, hake, hekte, krok"
hooked,"kroket, hektet, krum"
hooligan,"ramp, bølle"
hoop,"bøyle, tønnebånd"
hoot,"tute, tuting, ule, uling"
hooter,bilhorn
hoover,"støvsuger, støvsuge"
hop,"hoppe, humle, hopp"
hope,"håpe, håp"
hopeful,forventningsfull
hopefully,"forhåpentligvis, håpefullt"
horizon,horisont
horizontal,vannrett
horn,horn
hornet,geitehams
horny,"kåt, hornaktig"
horrible,fryktelig
horrid,"vemmelig, redselsfull"
horrify,"forferde, sjokkere"
horrifying,"gruoppvekkende, forferdelig"
horror,"redsel, forferdelse"
horse,hest
horse and carriage,ekvipasje
horse and rider,ekvipasje
horsefly,klegg
horticulture,hagebruk
hose,"strømpe, slange"
hosiery,"strikkevarer, trikotasje"
hospitable,gjestfri
hospital,"hospital, sykehus"
hospitality,gjestfrihet
hospitalization,innleggelse
hospitalize,legge inn på sykehus
host,"vert, skare"
hostage,gissel
hostel,herberge
hostess,vertinne
hostile,fiendtlig
hostility,"fiendtlighet, fiendskap"
hot,"sterkt krydret, varm, het"
hotdog stand,pølsebod
hotel,hotell
hotel register,gjestebok
hound,"jakthund, jage"
hour,time
hourly,hver time
house,hus
house pet,husdyr
housebreaking,innbrudd
housefly,flue
household,husstand
household contents,innbo
housekeeper,husholderske
houses,hus
housing,bolig
hovel,skur
hover,sveve
hovercraft,luftputefartøy
how,hvordan
however,"hvordan, imidlertid"
howl,"hyl, hyle, ule"
hub,nav
hubbub,"ståhei, støy"
hubcap,hjulkapsel
huckster,høker
huddle,klynge
hue,"anstrøk, farge"
huffy,"snurt, fornermet"
hug,"klem, klemme, omfavne"
huge,"veldig, kjempestor"
hull,"skrog, rense, skalle, belg"
hum,"nynne, summe"
human,mennesklig
human being,"menneske, menneske"
humanity,"menneskehet, mennesklighet"
humble,"beskjeden, ydmyke, ydmyk"
humbug,"bløffe, bløffmaker, lureri, lure"
humdrum,ensformig
humid,fuktig
humidifier,luftfukter
humidity,fuktighet
humiliate,ydmyke
humiliation,ydmykelse
humility,ydmykhet
hummingbird,kollibri
humorous,"morsom, humoristisk"
humour,humor
hump,"pukkel, kul"
hunch,"pukkel, anelse"
hunchbacked,pukkelrygget
hundred,"hundre, hundre"
hunger,sult
hungrily,begjærlig
hungry,sulten
hunt,"jakte, jakt"
hunting,jakt
hurdle,"hinder, forhindring"
hurl,"kaste, slynge"
hurricane,orkan
hurried,oppjaget
hurry,"hast, haste, stikke, hastverk"
hurt,"sår, såre"
husband,ektemann
hushed,lavmælt
husk,"skall, skrelle, pille"
husky,"rusten, hes"
hustle,"trekke på gaten, trengsel, dytte, skubbe"
hut,hytte
hutch,bur
hydrangea,hortensia
hydroelectric power,vannkraft
hyena,hyene
hygiene,hygiene
hygienic,hygienisk
hymn,"hymne, salme"
hype,"skudd, sprøyte, sprøytenarkoman"
hyphen,bindestrek
hypnosos,hypnose
hypnotic,søvndyssende middel
hypnotist,hypnotisør
hypnotize,hypnotisere
hypocrisy,"skinnhellighet, hykleri"
hypocrite,hykler
hypodermic,"sprøyte, underhuds-"
hypothesis,hypotese
hysteric,hysterisk person
hysterical,hysterisk
hysterics,hysterisk anfall
i,jeg
i am sorry,unnskyld
i say,det må jeg si
i see,jeg skjønner
ice,"glasere, ise, is"
iceberg,isfjell
icebreaker,isbryter
icecream,iskrem
iced,"med glasur, avkjølt"
iceland,island
icicle,istapp
icing,"isdannelse, glasur"
icing sugar,melis
icy,"isete, glatt, iskald"
id,legitimasjon
idea,"begrep, ide, hensikt, innskytelse, innfall, tanke"
ideal,"ideell, forbilde"
idealism,idealisme
idealize,idealisere
identical,identisk
identically worded,likelydende
identification,"legitimasjon, identifikasjon"
identify,"identifisere, sikte"
identity,identitet
identity card,identitetskort
idiom,"idiom, språkeiendommelighet"
idiot,idiot
idle,"doven, uvirksom, drive dank"
idleness,"lediggang, dovenskap"
idler,dagdriver
idling,tomgangskjøring
idol,avgud
idolize,forgude
idyll,"hyrdedikt, idyll"
if,"dersom, hvis, om"
ignitable,antennelig
ignite,antenne
ignition,tenning
ignoble,"ussel, gemen"
ignominious,"vanærende, forsmedelig"
ignorance,uvitenhet
ignorant,uvitende
ignore,"tilsidesette, ignorere, overse"
ill,syk
illegal,ulovlig
illegible,uleselig
illegitimate,ulovlig
illicit,ulovlig
illiteracy,analfabetisme
illiterate,analfabet
illness,sykdom
illuminated,opplyst
illumination,"belysning, opplysning"
illusion,"illusjon, villfarelse"
illusive,illusorisk
illusory,illusorisk
illustrate,"illustrere, belyse"
illustrated,illustrert
illustration,"illustrasjon, belysning"
illustrious,"strålende, fremtredende"
image,"bilde, ansikt utad"
imaginable,tenkelig
imaginary,innbilt
imagination,"innbilning, fantasi"
imaginative,fantasifull
imagine,"innbille seg, forestille seg"
imbibe,"drikke, absorbere"
imbue,gjennomsyre
imitable,etterlignbar
imitate,etterligne
imitation,etterligning
imitator,etterligner
immaculate,"uklanderlig, ulastelig"
immaterial,uvesentlig
immature,"umoden, barnslig"
immeasurably,umåtelig
immediate,"øyeblikkelig, umiddelbar"
immediately,straks
immemorial,uminnelig
immense,ensom
immensely,umåtelig
immerse,"dyppe, senke"
immigrant,innvandrer
immigrate,innvandre
immigration,innvandring
immigration authorities,innvandringsmyndigheter
imminent,"forestående, overhengende"
immoderate,"umåtelig, overdreven"
immoral,umoralsk
immorality,umoralskhet
immortal,udødelig
immortality,udødelighet
immovable,"urokkelig, ubevegelig"
immune,uimottakelig
imp,"skøyer, djevelunge"
impact,"støt, innvirkning, gjennomslag"
impaired,svekket
impart,"formidle, gi videre"
impassable,ufremkommelig
impasse,blindgate
impatience,utålmodighet
impatient,utålmodig
impeccable,"uklanderlig, plettfri"
impede,hindre
impediment,hinder
impel,"tilskynde, drive fram"
impending,"overhengende, nær forestående"
impenetrable,ugjennomtrengelig
imperative,"absolutt nødvendig, imperativ, myndig"
imperceptive,umerkelig
imperfect,"mangelfull, imperfektum, ufullkommen"
imperfection,ufullkommenhet
imperial,keiserlig
imperil,utsette for fare
imperishable,"uforgjengelig, ubedervelig"
impersonal,"upersonlig, upersonlig"
impersonate,"etterligne, utgi seg for"
impersonation,etterligning
impertinence,nesevishet
impertinent,"nesevis, uforskammet"
imperturbable,uforstyrrelig
impervious,"uimottakelig, ugjennomtrengelig"
impetuous,"voldsom, heftig"
impetus,"impuls, stimulans"
impious,ugudelig
implement,"verktøy, redskap"
implicate,"innvikle, implisere"
implication,"innvikling, innblanding"
implicit,"underforstått, stilltiende"
implore,bønnfalle
imply,"innebære, antyde, implisere"
impolite,uhøflig
import,"innføre, importere, innførsel, innebære"
importance,viktighet
important,viktig
imported,importert
impose,"påtvinge, pålegge"
imposing,imponerende
imposition,"påbud, pålegg, lureri, skatt, bedrag"
impossibility,umulighet
impossible,umulig
impostor,bedrager
imposture,bedrageri
impotent,kraftløs
impoverish,gjøre fattig
impracticable,ugjennomførlig
impregnable,uinntagelig
impregnate,"impregnert, impregnere, gjennomtrenge"
impress,"trykke, imponere, prege, avtrykk"
impression,"opplag, preg, avtrykk, inntrykk"
impressive,imponerende
imprint,"prege, preg, avtrykk, innprente"
imprison,fengsle
imprisonment,"fangenskap, fengsling"
improbability,usannsynlighet
improbable,usannsynlig
improper,upassende
improvable,kan forbedres
improve,forbedre
improvement,forbedring
imprudence,ubetenksomhet
imprudent,"ubetenksom, uklok"
impudence,uforskammethet
impulse,"impuls, innfall, tilskyndelse, innskytelse"
impure,uren
in,"i, om, hos, inn, inne, ved, på"
in a nutshell,i korthet
in a way,liksom
in abeyance,i bero
in addition,"for øvrig, øvrig, dessuten"
in any case,"iallfall, i hvert fall, uansett"
in bad shape,i dårlig stand
in case,dersom
in coming days,framover
in conjunction,samarbeid
in duplicate,likelydende
in exch,vederlag
in exchange for,mot
in front,"framme, fremme"
in front of,"foran, før"
in high spirits,opprømt
in low spirits,nedslått
in numerical order,i nummerorden
in order to,for å
in part,delvis
in particular,spesielt
in passing,i forbifarten
in person,"personlig, i egen person"
in pursuit of,på jakt etter
in reply to,som svar på
in return,til gjengjeld
in search of,på leting etter
in short,kort sagt
in spite of,til tross for
in spring,om våren
in stead of,istedenfor
in summer,om sommeren
in tatters,i filler
in terms of,når det gjelder
in the aftermath,i etterkant av
in the future,framover
in the know,innvidde
in the process of),ferd
in this respect,i denne henseende
in time,"tidsnok, i tide"
in trim,i fin form
in turn,i sin tur
in unison,"unisont, i samklang"
in vain,forgjeves
in what way,hvorledes
in working order,i brukbar stand
in writing,skriftlig
in-laws,svigerfamilie
inability,manglende evne
inaccessible,utilgjengelig
inaccuracy,unøyaktighet
inaccurate,unøyaktig
inaction,uvirksomhet
inactive,uvirksom
inadequate,utilstrekkelig
inadmissible,kan ikke godtas
inadvertently,av vanvare
inane,"tåpelig, tom"
inapplicable,"ubrukelig, uanvendelig"
inappropriate,"upassende, malplassert"
inasmuch as,ettersom
inattention,uoppmerksomhet
inattentive,uoppmerksom
inaugural,innvielses-
inaugurate,"innvie, innsette"
inauguration,"innvielse, innsettelse"
inborn,medfødt
inbreeding,innavl
incandescent,hvitglødende
incandescent lamp,glødelampe
incapability,manglende evne
incapable,uskikket
incapacity,"inhabilitet, arbeidsuførhet"
incapicitate,"umuliggjøre, gjøre arbeidsufør"
incarnate,legemliggjøre
incendiary,"brann-, brannstifter"
incense,"hisse opp, gjøre rasende, røkelse"
incentive,"oppmuntring, ansporende, incitament"
incessant,uopphørlig
incestuous,skyldig i incest
inch,tomme
incidence,"utbredelse, hyppighet"
incident,"innfallende, hendelse, episode"
incidentally,forresten
incinerate,"brenne, forbrenne"
incineration,forbrenning
incinerator,forbrenningsovn
incision,innsnitt
incisive,skarpt
incite,"egge, anspore"
incitement,"tilskyndelse, spore"
inclination,"vippe, helling, tilbøyelighet"
incline,"skråne, skråning, helle"
inclined,"skrånende, tilbøyelig"
include,"omfatte, innbefatte, inkludere, inneholde"
inclusive,"inklusive, samlet"
incoherent,usammenhengende
income,inntekt
incoming,innkommende
incomparable,usammenlignbar
incompatible,uforenlig
incompetent,"inhabil, uskikket"
incomplete,"ufullstendig, uferdig"
incomprehensible,uforståelig
inconceivable,ufattelig
incongruity,uoverensstemmelse
incongruous,"uoverstemmende, urimelig"
inconsiderable,ubetydlig
inconsiderate,"ubetenksom, hensynsløs"
inconsistent,"inkonsekvent, selvmotsigende"
inconsolable,utrøstelig
inconvenience,"uleilighet, bry, ulempe"
inconvenient,"vanskelig, brysom, ubeleilig"
incorporate,innlemme
incorporated,innlemmet
incorrect,uriktig
incorrigible,uforbederlig
increase,"tilta, økning, forhøye, øke, vekst"
incredible,utrolig
incredulous,"vantro, tvilende"
increment,"tillegg, økning"
incriminate,belaste
incubator,"rugemaskin, kuvøse"
incur,"pådra seg, utsette seg for"
incurable,uhelbredelig
indebted,stå i gjeld
indecency,uanstendighet
indecent,uanstendig
indecision,ubesluttsomhet
indecisive,ubesluttsom
indeed,"riktig nok, sannelig, ja visst"
indefatigable,utrettelig
indefensible,"ikke kan forsvares, uholdbar"
indefinite,"ubegrenset, ubestemt"
indelible,uutslettelig
indelicacy,taktløshet
indemnity,"dekning, skadeserstatning"
indent,"skjære hakk i, ordre"
indent for,rekvirere
indentation,"innrykk, hakk, skår"
independence,uavhengighet
independent,"selvstendig, uavhengig"
indescribable,ubeskrivelig
indestructible,"kan ikke ødelegges, uforgjengelig"
index,"register, registrere, pekefinger, viser"
indian corn,mais
indicate,"visse, markere, tyde, indikere"
indication,tegn
indicator,viser
indict,reise tiltale mot
indictment,tiltale
indifference,likegyldighet
indifferent,"likegyldig, likeglad, middelmådig"
indigenous,innfødt
indigestible,ufordøyelig
indigestion,dårlig fordøyelse
indignant,"vred, indignert"
indignation,harme
indiscernable,umerkelig
indiscreet,"ubetenksom, indiskret"
indiscretion,"taktløshet, indiskresjon"
indiscriminate,"vilkårlig, kritikkløs"
indispensable,uunnværlig
indisposed,"utilpass, utilbøyelig"
indisposition,"uvilje, utilpasshet"
indisputable,ubestridelig
indissoluble,"uløselig, uoppløselig"
indistinct,"utydelig, dunkel"
indistinctive,ukarakteristisk
individual,"individuell, særskilt, personlig, individ"
indivisible,udelelig
indolence,"treghet, lathet"
indolent,"lat, treg"
indomitable,"utemmelig, ukuelig"
indoor,"inne, innvendig"
indoors,"inne, innendørs"
indubitable,utvilsom
induce,"overtale, forårsake, bevege"
inducement,tilskyndelse
indulge,"gi etter for, føye"
indulgence,"overbærenhet, ettergivenhet"
indulgent,"ettergivende, overbærende"
industrial,"industriell, industri-"
industrious,flittig
industry,"industri, næringsvei"
inebriated,beruset
ineffective,"ineffektiv, virkningsløs"
inefficient,udugelig
inept,"klønete, ukyndig, udugelig, tåpelig, malplassert"
inequality,ulikhet
inequitable,urettferdig
ineradicable,uutryddelig
inert,treg
inestimable,uvurderlig
inevitable,uunngåelig
inexorably,ubønnhørlig
inexpedient,uhensiktsmessig
inexpensive,billig
inexperienced,uerfaren
inexplicable,uforklarlig
inexpressible,"uutsigelig, ubeskrivelig"
inexpressive,uttrykksløs
inextricable,"uløselig, sammenfiltret"
infallible,ufeilbarlig
infamous,"skammelig, beryktet"
infancy,barndom
infant,spedbarn
infantile,"infantil, barnslig"
infantry,infanteri
infatuated,blindt forelsket
infatuation,blind forelskelse
infect,"infisere, smitte"
infected,"infisert, smittet"
infection,"infeksjon, smitte"
infectious,"smittende, smittsom"
infer,"antyde, slutte seg til"
inference,slutning
inferior,"mindreverdig, dårligere, underordnet, lavere"
inferiority complex,mindreverdighetskompleks
infernal,"pokkers, fordømt, helvetes"
infertile,ufruktbar
infertility,ufruktbarhet
infest,hjemsøke
infidel,vantro
infidelity,"vantro, utroskap"
infiltrate,infiltrere
infinite,uendelig
infinity,uendelighet
infirm,svakelig
infirmary,sykehus
infirmity,"skrøpelighet, svakelighet"
inflamed,"opphisset, betent"
inflammable,"brennbar, antennelig"
inflammation,betennelse
inflate,pumpe opp
inflated,oppblåst
inflation,"inflasjon, oppblåsing"
inflect,"modulere, bøye"
inflection,"bøyning, modulasjon"
inflexible,ubøyelig
inflict,"gi, påtvinge, tildele, påføre"
influence,"influere, påvirkning, innflytelse, påvirke"
influential,innflytelsesrik
influenza,influensa
influx,"pågang, tilstrømning"
inform,"underrette, formidle, meddele"
informal,uformell
information,opplysning
informer,angiver
infringe,overtre
infringement,overtredelse
infuriate,gjøre rasende
infuriating,meget irriterende
infuse,"inngi, sette mot i"
ingenious,"skarpsindig, oppfinnsom"
ingenuity,lurt påfunn
ingenuous,"troskyldig, oppriktig"
ingrained,"inngrodd, gjennomfarget"
ingratitude,utakknemlighet
ingredient,"besstanddel, ingrediens"
inhabit,bebo
inhabitable,beboelig
inhabitant,"innbygger, beboer"
inhale,innhalere
inhaler,inhalator
inharmonious,uharmonisk
inherent,"iboende, medfødt"
inherit,arve
inheritance,arv
inhibit,"hindre, hemme"
inhibition,hemning
inhibitive,hemmende
inhospitable,ugjestfri
inhuman,umenneskelig
inimical,fiendtlig
iniquitous,"skammelig, urettferdig"
initial,"forbokstav, begynnelses-"
initiate,"innvie, inviet, innlede"
initiation,"innledning, innvielse"
inject,sprøyte inn
injection,"sprøyte, innsprøytning"
injure,"krenke, skade"
injurious,"krenkende, skadelig"
injury,"skade, krenkelse"
injustice,urettferdighet
ink,"blekk, blekk"
inkling,anelse
inland,"innenriks, innland"
inlet,"innløp, vik, fjord"
inmate,"innsatt, beboer"
inn,"vertshus, kro"
innate,medfødt
inner,indre
innermost,innerst
innocence,"uskyldighet, uskyld"
innocent,uskyldig
innovation,"nyskapning, fornyelse"
