Word,Meaning
غوزارل,"1: throw, throw away, throw out, discard, dump, throw up, fling, toss, cast, chuck, hurl, sling, plunge, send up, launch, shoot, issue, eject, send, emit, evolve, initiate, put up, bring out, let fly, slip, throwing, launching, sending out 2: ground someone, leave out, bring down, knock over, push down, push over, lay, lay low, drop, hang, sprawl, sweep, bowl over, topple, tripupset, overturn, overthrow, overbalance, reversesubvertboot, tumble"
غوزارول,"1: throw, throw away, throw out, discard, dump, throw up, fling, toss, cast, chuck, hurl, sling, plunge, send up, launch, shoot, issue, eject, send, emit, evolve, initiate, put up, bring out, let fly, slip, throwing, launching, sending out 2: ground someone, leave out, bring down, knock over, push down, push over, lay, lay low, drop, hang, sprawl, sweep, bowl over, topple, tripupset, overturn, overthrow, overbalance, reversesubvertboot, tumble"
اچول,"1: throw, throw away, throw out, discard, dump, throw up, fling, toss, cast, chuck, hurl, sling, plunge, send up, launch, shoot, issue, eject, send, emit, evolve, initiate, put up, bring out, let fly, slip, throwing, launching, sending out, pour, spill, shed, pay, tip, empty, overturn, 2: abort, miscarry, nullify, anticipate, defeat 3: lay, lay an egg, spawn, produce 4: note down, take notes, write in, list, put down, set down, mark down, mark, post, inscribe, send in"
ګښت,"1: time, times 2: act, deed, certificate, short performance, action, share, plot"
ويشت,"1: TIR, International Road Transportation, fire, gunshot 2: around twenty"
ناهوسايي,"1: tiredness, exhaustion, overstrain, weariness, fatigue, exertion, failure, strain, lassitude, 2: discomfort, awkwardness, lack of comfort"
زغمنه,"1: tolerance, liberality, pardon, forgiveness, indulgence, leniency, broad mindedness, forbearance, sufferance 2: digestion, process by which the body breaks down and absorbs food"
زغمه,"1: tolerance, liberality, pardon, forgiveness, indulgence, leniency, broad mindedness, forbearance, sufferance 2: digestion, process by which the body breaks down and absorbs food"
زغمنګ,"1: tolerance, liberality, pardon, forgiveness, indulgence, leniency, broad mindedness, forbearance, sufferance 2: digestion, process by which the body breaks down and absorbs food"
تګا,"1: tolerance, liberality, pardon, forgiveness, indulgence, leniency, broad mindedness, forbearance, sufferance 2: power, potency, puissance, strength, forcing, might, stoutness, forcefulnessquavering, shakiness, twitch, waver"
بانجان,"1: tomato, type of vegetable 2: eggplant, dark purple color, aubergine"
کنځه,"1: toothbrush 2: forefinger, indicator, pointer, index, hand, concordance, first finger"
چمچلی,"1: top, spinning top, whirligig 2: dancer, person who dances"
ازار,"1: torture, torment, scourge, anguish, ordeal, agony, misery, (Informal) trouble, nuisance, annoyance, problem, intense suffering, teasing, raillery, chaff 2: malediction, curse, imprecation"
ګړد سره,"1: totally, entirely, compeletly, in total, utterly 2: never, ever, not at all"
بمبس,"1: tousled, disheveled, messy, untidy, amazed, astonished (Informal) 2: puffy, bloated, puffed up, turgid, inflated"
ور پسې تړل,"1: tow, tug, draw 2: charge, take to task, indict, impeach, arraign, delate, denounce, blame, accuse"
وار,"1: tower, rook, castle, run, tour, circuit, ride, walk, twist, whirl, turn, stroll, wander, round, rotation, revolution 2: patience, forbearance, solitaire, card game for one player 3: knock, shock, blow, stroke 4: vengeance, retaliation, revenge"
رده,"1: track, trace, mark, streak, spoor, trail, scent, cologne, hint, impress, smudge 2: band, stripe, strip, bandage, tape, group, gang, line, scratch, score"
پيلامه,"1: track, trace, mark, streak, spoor, trail, scent, cologne, hint, impress, smudge 2: introduction, insertion, listing, put in, preface"
معامله,"1: transaction, dealing, settlement, deal, matter, business, affair, case, bargainconcern, brief, story, thing 2: treatment, salary, stipend, pay, handling, processing, use, remedy"
نقلول,"1: transport, carry, transfer, deliver, convey, freight, freightage, lift, move, run, carry away, take away, hand down, pass on, transmithand over, communicate, relay, impart, broadcast, 2: copy, reproduce, copying"
نقلېدنګ,"1: transport, transportation, carrier, conveyance, handling, transfer, transference, relocate, assignation, signing up, passing on, handing on, transmission, conveying, signalling, broadcasting, relaying 2: reproduction, copy, exercise, duplicate"
تباخ,"1: tray, platter, plateau, high flat surface, upland 2: hotplate, portable device on which food can be warmed"
اودوم,"1: treatment, salary, stipend, pay, handling, dealing, processing, use, remedy 2: charm, bewitchment, fascination, loveliness, appeal, comeliness, relish, spell, glamor"
هوبله,"1: treatment, salary, stipend, pay, handling, dealing, processing, use, remedy, cure, care, presbytery, vicarage 2: average, medium, intermediate, ordinary, middle, meansintermediary, attitude, device, engine, string"
ونه,"1: tree, shaft 2: height, size, pruning, trimming, clipping, waistline, middle, stature"
پټون,"1: trench, ditch 2: ambush, trap, wait"
چمټه,"1: trowel, slice 2: glove, gantlet, gage, mitt, poker, tool used to arrange hot coals"
بدنه,"1: trunk, stem, stock 2: 3, stalk, spindle, standard"
خيالي,"1: trust, rely on, have confidence in, proud, proud person 2: beautiful, handsome man, good looking, nice, handsome, pretty, bonny, fine, good, comely, fair, shapely, sightly, beauteous, nice looking, belle, beauty (French)"
هنګامه,"1: tumult, commotion, pandemonium, uproar 2: assemblage, gathering of people 3: echo, repetition of a sound produced by the reflection of sound waves from a solid surface"
خشنګي,"1: turbulence, noisiness, excitement 2: pranks, jokes"
سيخول,"1: turn, direct, orient, trim, point, guide, angle 2: rectify, correct"
تاوېدنګ,"1: turning, twist, trend, tendency, bustle 2: twisting, torsion, bow, wrench"
سترګک,"1: twinkling, sparkling, glisten, glitter, twinkle 2: wink, act of closing one eye, trice"
تاوول,"1: twist, bend, contort, wring, turn, churn, circle, revolve, rotate, sour, spin, swivel, tumble, 2: wrap up, envelop, enfold, enwrap, lap, muffle, shroud, wreathe, surround, encircle, enclose, inclose, beset, ring, encompass, begird, rim, shut in, hem"
ګرځندی,"1: twist, bend, turn, curve 2: wheel, circle which revolves on an axisitinerant, wandering, traveling, migrant, touring, traveler with a regular route, person that travels from place to place, wanderer"
اوبه,"1: UAE, United Arab Emirates, independent federation consisting of seven Arab emirates located on the south coast of the Persian Gulf and having as its capital the city of Abu Dhabi, water, aqua 2: juice, fluid which can be extracted (as from fruit) 3: semen, seed"
بدغونی,"1: ugly, unsightly, ill-favored, uncomely 2: smart, mischievous, malignant, cunning, crafty, deep, knowing, sharp, astute, artful, wise man, devil, evil, fox, vicious, bad, spiteful, malicious, nasty, unkind, wicked, fiendish, malign, mean, naughty, naughty child"
ربغړى,"1: UN, United Nations, international organization established after World War II for preventing future aggression and promoting humanitarianism, naked, nude, bare, unclothed, unclad, nakedness, unclothed person, naked model, painting of a naked person 2: miserable, pitiable, penurious, poverty stricken, wretched, unhappy, mean, beggarly, godforsaken, wretch, unhappy person, miserable person"
جفاکار,"1: unfaithful, disloyal, untrue, unreliable, inaccurate, infidel 2: perfidious, treacherous, false, serpentine"
ناسي,"1: unfortunate, unfortunate person, unlucky, luckless, hapless, infelicitous 2: ill-timed, inopportune, untimely, inappropriate, unfavorable, inexpedient, unsuitable, inconvenient"
يکرنګ,"1: unicolor 2: tidy, orderly, square, shipshape, straight"
لړوپټو,"1: untidy, disorderly, confused, abashed, helter-skelter, messy, muddle headed, rough and tumble 2: ugly, unsightly, ill-favored, uncomely"
بې مسلکه,"1: unworthy, undignified, discreditable, shameful, contemptible, base, unfit 2: unqualified"
ويلاړ,"1: up, uprightly, vertically, standing, erect 2: resolute, resolved, determined, decided, intent, firm, steadfast, unhesitating, purposeful, sealed, set, purposive, specific, definite, certain, fixed, given, bound, dogged, determinate, stalwart, determinandum"
ولاړ,"1: up, uprightly, vertically, standing, erect, static, constant, statics, branch of mechanics which studies stationary masses or bodies in equilibrium 2: elect, examined, candidate, nominee, applicant, contender, entrant, 3: due, right, straight, righteous, upstanding, upright, law, title, duty, fee"
ابته,"1: useless, pointless, inutile, needless, unnecessary, superfluous, vain, unavailing, barren 2: fruitless, unfruitful, bootless, unsuccessful 3: missing, irrecoverable, stray, wandering, lost, gone"
ټټری,"1: vain, empty, conceited, vainglorious, haughty 2: bra, brassiere"
ټټی,"1: vain, empty, conceited, vainglorious, haughty 2: indecent, immodest, improper, unseemly, nasty, scurrilous"
هسې,"1: vainly, in vain, uselessly, futilely 2: as, as though, like that, like this, since, like, as, per, as, compared to -, to the extent of -, so, thus, thereby"
قدر,"1: value, worth, price, merit, valor, goodness, costliness 2: esteem, respect, regard, estimation, reckoning, honor, privilege, credit, reverence, deference, obeisance, abidance, fate, destiny, fortune, doom, lot, portion, stroke, Providence, divine supervision or protection, God"
محوه,"1: vanished, lost, departed, gone, dead, extinct, missing, departing, leaving, going, 2: disappearance, vanishing, extinction, passing, demise"
ويار,"1: vice, depravity, corruption 2: jealousy, resentment, zealousness, envy, ardor, jalousie, blind made of adjustable angled slats, window with glass shutters, opening covered with overlapping slats which can be angled to let in air and light while keeping out rain, shutter, blind, gossiping, scandal mongering, gossipidler, lounger, slacker, lazy, idle, shiftless"
قريحه,"1: virtue, righteousness, chastity, courage 2: Muse, poet's source of inspiration, (Greek Mythology) any of nine goddesses who are associated with inspiration and creativity for the arts (poetry, music, fine art, etc)"
ليده,"1: vision, view, seeing, outlook, look, sight, gaze, stare 2: visit, tour, call, round, encounter, meeting, appointment, match, conference, concourse, get together, confluence"
ټپ,"1: voiceless 2: squarely, firmly, downright, outrightwound, sore, plague, ulcer"
جلد,"1: volume, tome, tonnage 2: skin, leather"
زړه بدېدنه,"1: vomiting, vomit 2: quarrel, disagreement"
ټټرۍ,"1: waistcoat, vest, sleeveless garment that is worn over a shirt and often underneath a jacket as part of a three piece suit 2: bra, brassiere"
صبرکول,"1: wait 2: endure, bear, suffer, undergo"
ګرزېدل,"1: walk, tread, perambulate, march, go, run, move, function, work, operate, perform, agree 2: turn, rotate, spin, revolve, pivot, get around, circumvent, twiddle, wheel, roll, film, shoot"
ګرځېدل,"1: walk, tread, perambulate, march, go, run, move, function, work, operate, perform, agree 2: vomit, throw up, be sick 3: return, turn back, reverse, drive back, pass back, revert, upturn, flesh 4: future, coming events, coming time, become, turn into, grow, change into"
لاروهنه,"1: walking, perambulation, march, running, going, stair, motion, operation 2: banditry, brigandage, crime"
ګرځېدنه,"1: walking, perambulation, march, running, going, stair, motion, operation 2: turnaround time, period of time between the beginning of operation of a program until the reception of output 3: deviation, diversion, detour, deflection, divagation, drift, deviousness, curvature, swing"
ګرزېده,"1: walking, perambulation, march, running, going, stair, motion, operation 2: turnaround time, period of time between the beginning of operation of a program until the reception of output 3: deviation, diversion, detour, deflection, divagation, drift, deviousness, curvature, swing"
ګرزېدنګ,"1: walking, perambulation, march, running, going, stair, motion, operation 2: turnaround time, period of time between the beginning of operation of a program until the reception of output 3: deviation, diversion, detour, deflection, divagation, drift, deviousness, curvature, swing"
مټاک,"1: walnut, nut 2: bulging, bumpy, battered, lumpy"
اپوټه,"1: wanderer, vagabond, wandering, vagrant, roaming, erratic, roving, stray, excursive 2: perplexed, puzzled"
