Word,Meaning
bandwagon,"kb. kereta musik, kereta yang membawa kumpulan musik."
bandwidth,kb. luas bidang
bandy,ks. bengkok. b. legs kaki yang bengkok.  b. -legged ks. berkaki-bengkok.
bane,kb. kutuk. He has been the b. of my existence Ia telah menjadi kutuk dalam kehidupan saya.
banefully,berbahaya
bang,"kb. 1 letusan, bunyi keras. 2 suara keras. 3. letupan. 4 sensani --kkt. 1 memukulkan. 2  membantingkan. -kki. 1 memukul. 2 tertutup. to b. up membenturkan. bang-up ks. tepat dan baik sekali."
banged,kkt. membanting pintu. dibanting keras-keras
banger,kb. sosis babi/petasan/mobiltua
bangladesh,kb. Banglades
bangle,gelang
bangs,kb. poni
banguet,"kb. bangket, perjamuan, pesta makan."
banish,kki. membuang. to b. all o's fears membuang semua ketakutannya.
banished,kkt. membuang. dibuang
banishing,kkt. membuang
banishment,kb. pembuangan.
banister,"kb. sandaran tangga, pegangan pada tangga."
banisters,tangga
banjo,kb. banjo.
bank,"kb. Fin.: bank. 2 tepi/pinggir sungai. 3 tumpukan, longgokan, onggokan. kkt. 1 menyimpan uang. 2 menumpuk. 3 membendung. 4 bertumpuk-tumpuk  b. account simpanan di bank."
bankable,ks. dapat dibayar bank
bankbook,kb. buku simpanan/deposito.
banked,kkt. menimbun. ditimbun
banker,"kb. bankir, direktur bank."
banking,berkaitan dengan bank
banknote,kb. uang kertas.
bankroll,kb. uang yang tersedia pada seseorang.
bankrupt,"kb. orang bangkrut. -ks. bangkrut, pailit. -kkt. membangkrutkan."
bankruptcy,"(j. -cies) kb. kebangkrutan, kepailitan."
banned,#NAME?
banner,"kb.bendera, spanduk, pataka. -ks. gilang-gemilang."
banning,pelarangan
bannister,kb. susuran tangga
bannisters,susuran tangga
banns,pengumuman perkawinan di gereja
banquet,perjamuan
banquette,kb. jamuan makan kehormatan
bantam,kb. semacam ayam. -ks.bantam.
bantamweight,kb. kelas bantam.
banter,"kb. olok-olok, kelakar,sendagurau.to engage in b. with s.o.  berolok-olok dengan seseorang. -kki. berkelakar, bersendagurau."
baobab,kb. pohon baobab (Afrika)
baptise,"membaptis, baptis"
baptism,"kb. pembaptisan, permandian."
baptismal,"ks. mengenai pembaptisan. b. font bejana air, kulah/palung permandian."
baptist,kb. Pembaptis. B Church Gereja Pembaptis.
baptize,"kkt. mempermandikan, membaptiskan."
baptized,kkt. membaptis. dibaptis
bar,"kb. 1 batang. 2 potong. 3 palang. 4  halangan, penghalang. 5 bar. 6 Nav.: ambang sungai. 7 pekerjaan/golongan pengacara. 8 pengadilan. 9 kesatuan irama, balok. 10 tiang.-kd. kecuali."
barb,"kb. Fish: mata kail. 2 (harpoon) piarit. 3 Bot.: kait, duri. 4 ejekan  yang tajam."
barbarian,kb. orang yang biadab.
barbaric,ks. 1 biadab. That custom is b. Kebiasaan itu biadab. 2 kejam sekali. The treatment of the prisoners was b. Perlakuan itu terhadap tawanan kejam sekali.
barbarism,"kb. kebiadaban, kekasaran."
barbarity,kb. keliaran
barbarous,"ks. biadab, kejam. Assassination is a b. act Pembunuhan secara diam-diam adalah tindakan yang biadab."
barbecue,kb. 1 tamasya dengan makan-makan daging/ikan panggang (sate). 2 anglo yang berapi kecil. -kkt. memanggang (daging).
barbed,"ks. 1 berduri, berkait, beruit. 2 yang menusuk hati."
barber,"kb. tukang cukur, barbir, pemangkas rambut. b. shop tempat/toko pemangkas rambut."
barberry,kb. (j. -ries) semacam murbey yang buahnya merah dan kecut.
barbershop,pemangkasan
barbiturate,kb. obat bius tidur.
barcelona,kb. Barselona
bard,pengarang syair
bare,"ks. gundul. 2 kosong. 3 nyata, terang. 4 yang paling sederhana. 5 tak bersepatu. 6 telanjang. -kkt. 1 membuka. 2 memperlihatkan."
bareback,kk. tidak berpelana. to ride b. menunggang kuda tidak berpelana.
bared,terbongkar
barefaced,ks. yang tidak kenal malu. That's a b. lie Ini bohong yang tidak mengenal malu.
barefisted,ks. 1 tanpa sarung tangan. b. fight tinju tanpa sarung tangan. 2 pantang mundur. b. determination keputusan yang pantang mundur.
barefoot,berkaki telanjang
barefoot(ed),"ks. kaki ayam, tak bersepatu dan tak berkaos, dengan kaki telanjang. He likes to go b. Ia suka tak bersepatu dan tak berkaos."
barehanded,ks. 1 tidak bersarung tangan. 2 dengan kekuatan sendiri. 3 dengan tanpa tangan.
bareheaded,ks. tanpa tutup kepala. to walk b. in the snowstorm berjalan di badai salju itu tanpa tutup kepala.
barelegged,ks. tanpa kaos kaki panjang. to walk b. through the cold wind jalan tanpa kaos kaki panjang didalam angin yang dingin itu.
barely,kk. 1 baru saja. 2 hampir tidak. 3 sedikit saja.
bareness,kb. bertelanjang
barer,ks. lebih terbuka
barest,ks. paling terbuka
bargain,"kb. 1 persetujuan. 2 harga yang murah sekali. 3 setuju. -kki. 1 tawar- menawar. 2 bertawar-tawaran, berdagang."
bargained,kkt. menawar. ditawar
bargaining,kb. 1 tawar-menawar. 2 perundingan.
barge,"kb. kapal barkas, tongkang, perahu seret. -kki. to b. ahead maju terus."
bargee,pengurus tongkang
baring,terkecuali
baritone,kb. penyanyi bariton. -ks. bariton.
barium,kb. barium.
bark,"kb. 1 salak, gonggongan (of the dog). 2 kulit kayu (of the tree). 3 rentetan tembakan. (of a rifle). 4 hati. -kki. membentak, menghardik."
barked,kkt. menyalak
barker,penyalak
barking,cengkung
barley,kb. gerst (semacam gandum dipakai untuk membuat bir).
barm,ragi
barmaid,pelayan bar wanita
barman,pelayan bar laki2
barmecidal,"ks. ilusi, tidak nyata"
barn,kb. gudang.
barnacle,"kb. kepah, remis, tertitip, kijimg."
barnstorm,kki. Inf.: pergi berkeliling mengadakan pidato-pidato kampanye. The presidential candidate barnstormed around the country Calon presiden itu mengadakan pidato-pidato kampanye di seluruh negeri.
barnstorming,kkt. keliling untuk kampanye
barnyard,kb. pekarangan/halaman gudang ternak.
barometer,kb. barometer. The b. is falling Penunjuk barometer sedang turun.
barometric,ks. barometrik. b. presure tekanan barometrik.
baron,kb. baron. sugar b. raja gula.
baronage,para baron
baroness,istri baron
baronet,bangsawan bukan keturunan bangsawan
baronial,berkenaan dgn baron
barony,"tanah milik baron, gelar baron"
baroque,"gaya seni abad 16, banyak ukiran"
barque,kb. kapal layar
barrack,bedeng
barracks,"tangsi, barak, asrama"
barracuda,kb. barakuda
barrage,kb. 1 tembakan yang ramai. 2 suatu serangan dengan kata-kata. The reporters tossed a b. of questions at the President Wartawan-wartawan itu menyerang presiden dengan pertanyaan-pertanyaan.
barratry,kb. tindakan curang
barred,"kkt  1  memalangi.  2  melarang  3  menghalangi, menghambat."
barrel,"kb. 1 tong. 2 (gun) laras (bedil), lop. Inf.: b. of fun penuh lelucon. -kkt. memasukkan kedalam tong. - kki. Sl.: to b. along meluncur dengan cepat."
barrelhead,kb. tutup tong. Sl.: cash on the b. tunai. He paid cash on the b. Ia membayar tunai.
barren,"ks. 1 tandus, gundul. The field looked  b. Ladang itu kelihatan tandus. 2 mandul. The animal was rendered b. Binatang itu dibuat mandul."
barrenness,kb. 1 ketandusan (of a field). 2 kemandulan (of a woman).
barricade,"kb. barikade, penghalang, penghambat.  The boys hid behind a b. of rocks Anak-anak laki-laki itu bersembunyi dibelakang barikade batu-batu. -kkt. menghalangi ( a roaf)"
barrier,kb. 1 rintangan. 2 RR.: palang kereta api.
barring,kd. 1 terkecuali. 2 kalau tidak.
barrister,"pengacara, pembela, advokat"
barrow,"menggaru, menggarukkan, garu"
bartender,"kb. penjualan minuman keras pada bar, petugas/pelayan bar."
barter,"kb. dagang tukar-menukar, barter-kkt. menukarkan"
bartered,kkt. barter. dibarter
barterer,kb. pelaku barter
bartering,kkt. barter
baryta,kb. barit
bas-relief,kb. pahatan/ukiran/gambar timbul.
basal,"ks. dari dasarnya, sbg dasar."
basalt,kb. basal.
basaltic,ks. seperti basalt
base,"kb. 1 kaki ( of monument, mountain ) 2 dasar.3 pangkalan.4 alas 5 Sport: bidai.6 pokok.ks.1 pokok, pusat.2 dasar.3 jelek.4 hina, cendala.kkt. berdasarkan, mendasarkan."
baseball,"kb. baseball,sm kasti."
based,kkt. mendasarkan. didasarkan
baseless,adj. tidak memiliki landasan/fakta yg kuat
baseline,"kb. 1 garis dasar, basis 2 Tenn: garis pangkalan."
basement,kb.ruangan di bawah tanah (dari sebuah gedung atau rumah )
baseness,"kb. kerendahan budi, kehinaan."
baser,kb. pihak yang menyewakan
bases,"kb., j. lih BASIS."
bash,"kb. 1 tamparan. 2 Sl., pesta. -kkt. menampar."
bashed,kkt. memukul. dipukul
bashful,"ks. malu, seganl. He's a very b. boy Ia pemalu betul"
bashfulness,"kb. sifat/perasaan malu, keseganan."
bashing,kkt. memukul
basic,ks. 1 dasar. 2 utama
basically,kk. pada dasarnya
basil,"kb. kemangi, selasih, ruku-ruku."
basilica,kb. basilika
basin,kb.1 baskom.2 kolam. 3 lembah sungai.
basing,kkt. mendasarkan
basis,kb. ( j. -ses ). dasar. What is the b. for your decision? Keputusanmu kau ambil berdasarkan apa?.
bask,kki. 1 berjemur. to b. in the sun berjemur di panas matahari. 2 bersenang-senang.
basked,kkt. berjemur. dijemur
basket,kb. 1 keranjang. a b. of of strawberries sekeranjang buah arbey 2 tempat barang (pada sepeda.)
basketball,kb. bola keranjang/basket.
basketlike,ks. berbentuk seperti keranjang. a b. object benda yang menyerupai keranjang.
basketry,kb. pembuatan penganyaman  keranjang.
basking,kkt. berjemur
basrelief,"pahatan, ukiran"
bass,kb. 1 penyanyi bass. b. drum genderang bas. 2 suara bas. b. voice suara bas.
bassinet,kb. buaian (berbentuk keranjang).
basso,kb. penyanyi dengan suara bas.
bassoon,kb. sejenis serunai dari pada kayu (bersuara rendah).
bast,kb. kulit pohon
bastard,"kb. haram zadah,  anak diluar perkawinan yang sah. -ks. tidak asli. b. poetry puisi yang tidak asli."
bastardisation,pembastaran
bastardization,"kb. pernyataan haram, penurunan nilai/derajat."
bastardize,kkt. menurunkan nilai/derajat kwalitas.
baste,"kkt. 1 memerciki, menyirami. to b. a roast memerciki panggangan. 2 menjelujuri (adress). 3 Sl. : memukul. I basted him one Saya memukulnya."
basted,kkt. memoles. dipoles
bastinado,kb. siksaan dengan memukuli telapak kaki
basting,kkt. memoles
bastion,"kb. kubu baluarti, benteng (pertahanan)"
bat,"kb. 1 keluang, kele(le)war, kalong. 2 Sport: pentungan, alat pemukul. -kkt. (batted) memukul (bola)."
batch,kb. 1 setumpuk. 2 sekumpulan. 3 sejumlah. 4 seberapa.
bate,"menurunkan, menahan"
bated,ks. tertahan. They waited with b. breath for the end of the story Dengan menahan napas mereka menunggu akhir cerita itu.
bath,kb. 1 mandi. 2  kamar  mandi.
bathe,"kkt. 1 memandikan. 2 mandi, bermandikan. -bathing kb. mandi, senang."
bathed,guyur
bather,kb. perenang.
bathetic,kecengengan
bathinette,kb. tempat mandi kecil bagi bayi.
bathing,lih BATHE.
bathos,kecengengan
bathrobe,kb.mantel mandi.
bathroom,kb. 1 kamar mandi. 2 kamar kecil.
batik,kb. batik.
batiste,kb. kain batis.
batman,pembantu seorg opsir
baton,kb. tongkat kecil yang dipakai oleh panglima atau oleh pemimpin musik.
bats,ks. gila
batsman,#NAME?
battalion,"kb. 1. batalyon, unit tentara 2. dalam jumlah banyak."
batted,kkt. memukul. dipukul
batten,kkt. to b.(down) mempersiapkan kapal untuk bayu. to b.(down) the hatches menutup palka rapat-rapat.
battened,kkt. menutup palka rapat-rapat. ditutup rapat-rapa
battening,kkt. menutup palka rapat-rapat
batter,kb. adonan. b for the cake adonan untuk kue. -kkt. memukul (berulang-ulang). A hurricane battered the city for six hours Topan memukul kota  itu selama enam jam.
battered,kkt. menggempur. digempur
battering,pendobrakan
batters,kkt. menembaki
battery,kb. (j. -ries) 1 aki. The car b. was dead Aki mobil itu kosong/mati. 2 deretan. a b. of cameramen  sederetan tukang pemotret.
batting,kkt. memukul
battle,"kb. peperangan. 2 perjuangan 3 pertempuran.-kkt.1 berjuang,melawan, bertempur.2 melawan.-kki. berjuang."
battlefield,"kb. medan perang, pertempuran."
battlement,menara di puri utk menembak musuh
battlements,kb. bagian atas tembok benteng yang bergerigi
battleship,kb. kapal perang/ penempur.
batty,ks. gila-gilaan
bauble,hiasan bagus tapi tak berharga
baulk,#NAME?
bauxite,"kb. boksit, bauksit."
bawd,kb. mucikari
bawdily,kk. secara cabul
bawdiness,kb. kemesuman.
bawdy,"ks. mesum, carut."
bawdyhouse,kb. rumah sundal/ pelacuran.
bawl,"kki. berteriak, menangis.Inf. : to b. out membentak, menyentak-nyentak,menghardik, menggusari,mendamprat. bawling kb. teriakan, tangisan."
bawled,kkt. berteriak. dibentak
bawling,"tangisan, teriakan, ciar"
bay,kb. the b. of the hounds salak anjing-anjing pemburu. 2 teluk.b. window 1 jendela yg menganjur.2 Sl.: perut yg menonjol keluar.
bayonet,"kb. bayonet, (mata) sangkur.-kkt. menusuk dgn bayonet."
bayonets,kb. lepaskan bayonet
bazaar,kb. pasar. charity b. pasar amal/ derma
bb,BB  gun= AIR RIFLE.
bbl,(barrel) tong.
be,kki. (ind. waktu ini). am (dipakai  untuk orang pertama tunggal) ; are (dipakai untuk orang kedua dan jamak) ; is (dipakai untuk orang ketiga  tunggal). was (dipakai untuk tunggal) ; were (dipakai untuk jamak) been (partisip waktu lampau).
beach,kb. pantai. -kkt. menarik kepantai. The sinking ship was beached  Kapal yang tenggelam itu ditarik ke pantai.
beachcomber,kb. 1 seorang kulit putih yang hidup melarat di pulau Lautan Teduh. 2 ombak besar.
beaching,kb. batu alas
beacon,"kb. suar, menara api, rambu, lentera laut."
bead,kb. manik-manik. -beads j. tasbih.  -beaded ks. bermanik-manik. b. dress baju yang bermanik-manik.
beaded,bermanik-manik
beadle,pegawai gereja yg membantu pendeta
beady,"kecil & bercahaya, jeli"
beady-eyed,ks. mata yang menyerupai manik-manik.
beagle,kb. anjing pemburu kecil
beak,kb. paruh.
beaked,ks. berbentuk paruh
beaker,kb. gelas kimia.
beam,"kb. 1 balok, tiang. 2 sorotan. 3 lebar (kapal). 4 sinar.  -kkt. mengarahkan (siaran). -kki. bercahaya, berseri-seri. -beamed ks. bertiang. -beaming ks. berseri-seri (face)."
beamed,bertiang
beaming,berseri-seri
bean,"kb. 1 buncis. Sl.: full of beans a) bersemangat, segar. b) berkepala udang. Inf.: hill of beans sepele. 2 Sl.:  kepala. -kkt. Sl.: memukul. b. sprouts tauge."
bean curd,kb. tahu
beanpole,kb. 1 tiang buncis. 2 Sl.: kurus kering. He's a real b. Ia kurus kering sekali.
bear,"kb. beruang.-kkt (bore, borne) 1 memikul 2 tahan, betah.3 menunjang.4 melahirkan.5 menanggung.6 menghasilkan 7 mengemban, memikul. 8 mengandung.9 memuat.-kki 1 membelok.2 menuju. to b. down berusaha keras.to b. down on 1 memusatkan diri pd, berusaha"
bearable,"ks. lumayan, dpt ditahan."
beard,"kb. janggut, jenggot. -kkt. menghadapi.-bearded ks. berjanggut, berjenggot."
bearded,"berbauk, berjanggut"
beardless,kb. tidak bercambang
bearer,kb. pembawa (surat).
bearing,"hubungan, sikap"
bearings,kb. kehilangan akal
bearish,ks. geram
bears,kkt. beruang
beast,"kb.1 binatang (buas).2 jahanam, bangsat"
beastly,ks. seperti binatang
beat,"kb. rute/ronda 2 (drum) dentaman gendang. 3 gerakan irama/tempo.4 denyut(an), debar. -kkt.(beat-beaten)  1 memukul.2 mengalahkan.3 mengocok, mengaduk. Inf,: mengacaukan.5 mengepakkan.6 Inf,: melebihi.7 SI,: pergi, nyah."
beaten,"kalah, keok"
beater,kb1. pemukul.2 pengocok.
beatific,ks. berbahagia
beating,"pengacakan, pukulan"
beatitude,kb. kebahagiaan
beatnik,"kb. pemuda dan pemudi di AS yg tingkah lakunya berlawanan dgn segala adat kebiasaan; di Indonesia sering disamakan dgn crossboy dan crossgirl, sm hippy sekarang."
beau,"kb. pesolek, pemberahi, rancak di labuah"
beauteous,ks. molek
beautician,kb. ahli kecantikkan.
beautification,kb. pengindahan.
beautified,kkt. mempercantik. dipercantik
beautiful,"ks. indah, cantik, elok, bagus.-beautifully kk. dgn indah."
beautifully,dengan indah
beautify,"kkt. memperindah, memperelok, mempercantik."
beauty,kb. (j.-ties) 1 orang cantik 2 indah. 3 kecantikan.
beaver,kb. berang-berang.to work like a b. bekerja dgn rajin.
beaverboard,"kb. kertas tebal dan keras, harbor."
becalm,kkt. menenangkan
becalmed,(kapal) yg terhenti krn tdk ada angin
became,lih become
because,"ksam. karena, sebab."
beck,kb. isyarat dgn kepala atau tangan.
beckon,"kkt. mengisyaratkan,memberi isyarat.-kki. memberi isyarat kpd.kkt. (became, become) cocok pantas.-kki menjadi."
beckoned,kkt. memberi isyarat. diberi isyarat
beckoning,kkt. memberi isyarat
become,"menggejala, menjadi, mengasap"
becomes,kkt. menjadi
becoming,pantas
bed,"kb. tempat tidur.2 dasar.3 alas 4 kebun, taman.kkt. (bedded) to b. down memberi pondokan.b. and board penginapan dan makanan.b. covers/linen sepere, sarang bantal, dsb.-bedding kb. sepre, selimut, kain-kain tempat tidur."
bedaub,kkt. melumas
bedazzle,kkt. menyilaukan
bedazzled,kkt. menyilaukan. disilaukan
bedbug,"kb. kutu busuk, kepinding, tinggi, bangsat."
bedclothes,"kb. j. sepere dan sarung bantal, kain-kain tempat tidur."
bedded,kkt. nongkrong
bedding,"kasur, seprei, bantal dll"
bedeck,kkt. menghias
bedecked,kkt. menghias. dihias
bedevil,"kkt. menggoda, mengganggu, membuat bingung, menyusah-nyusahkan."
bedevilled,kkt. menganiaya. dianiaya
bedevilment,kb. kebingungan
bedfellow,"kb.kawan, teman."
bedizen,kkt. memperias
bedlam,"kb. hiruk-pikuk,ribut, gempar,gaduh."
bedouin,kb. orang badui.-ks. Badui.
bedpan,"kb. bejana,sorong."
bedragglade,"ks. basah kuyup,berlumur."
bedraggled,"basah kuyup krn kehujanan, kena lumpur"
bedridden,ks. terbaring di tempat tidur.
bedrock,"kb. batuan dasar, lapisan tanah keras."
bedroll,"kb. sulungan alas tidur,selimut dsb, yg dibawa berkemah."
bedroom,kb. kamar tidur.
bedside,kb.disisi tempat tidur.
bedsore,kb. luka baring.
bedspread,"kb. penutup tempat tidur, ulas tempat tidur yg menutupi sepre."
bedspring,kb. per tempat tidur.
bedtime,kb. waktu tidur.
bedwetting,"kb. ngompol,kencing di tempat tidur."
bee,"1 tawon 2 saingan, perlombaan.to have a b. in o's bonnet 1 pikirannya tergoda 2 agak sinting. 3 hanya memikirkan satu hal satu saja."
beech,kb. sej. pohon.
beef,"kb. (j. beeves) 1 daging sapi.2 Sl,: keluhan.-kkt. Sl,: meggerutu.Sl, to b. up menaikkan, menambah."
beefeater,"kb. anggota-pengawal ""Tower"""
beefsteak,kb. daging bistik.
beefy,ks. gemuk/ kuat
beehive,kb. sarang lebah.
beeline,kb. jalan langsung.
been,lih. BE.
beep,kb. tit (bunyi).
beer,kb. bir.
beery,ks. berbau seperti bir
beeswax,kb. lilin tawon lebah.
beet,kb. bit. b. sugar gula bit.
beetle,"menumbuk, kumbang"
beetle.,kb. kumbang.
beetroot,kb. gula bit
beeves,lih. BEEF
bef.,(before) sebelum(nya).
befall,"kkt. menimpa. (befell, befallen) Saya harap tdk akan ada kemalangan yg menimpa sdr."
befallen,lih. BEFALL.
befalling,kkt. menimpa/ terjadi
befell,lih. BEFALL.
befit,"kkt. (befitted) cocok, pantas, serasi.-befitting ks.cocok, sesuai tepat. before kk. lebih dahulu.-kd. 1 sebelum, lebih dahulu, duluan. 2 dimuka, dihadapan,didepan.-ksm. 1 sebelum,2 daripada."
befitted,kkt. menyesuaikan. disesuaikan
