Word,Meaning
bonfire night,ugunskurs nakts
bonfire-night,ugunskurs-nakts
boniface,krodzinieks
bonn,bonna
bonnet,motora pārsegs
bonny,glīts
bonsai,pundurkociņš
bonus,prēmija
bonus shares,bonusa akcijas
bony,kaulains
bonze,bonza
booby,muļķis
booby hatch,muļķis lūka
booby latch,muļķis aizbīdni
booby prize,muļķis balva
booby trap,maskētas lamatas
booby-trap,slēpto lamatas
booby-trapped,slēpto ieslodzījuma
booby-trapping,slēpto slazdošanas
booby-traps,slēpto mīnu
boogie,velosipēdistu
book,grāmata
book binding,grāmatsiešanas
book club,grāmatas
book credit,grāmata kredīts
book debt,grāmata parāda
book end,grāmata beigas
book examination,grāmata eksāmens
book hungry,grāmata izsalcis
book in,grāmata
book into,grāmata par
book keeping,uzskaite
book learning,abstraktas zināšanas
book less,pasūtīt mazāk
book let,grāmata let
book lore,grāmata mācība
book man,grāmata cilvēks
book mark,grāmata zīme
book plate,grāmatzīme
book post,bandrole
book rate,grāmata likme
book rest,grāmatu turētājs
book say,grāmata saka
book seller,grāmatu pārdevējs
book selling,grāmatu tirdzniecība
book shop,grāmatu veikals
book stall,grāmatu stends
book token,grāmata marķieris
book value,bilances vērtība
book work,grāmata darbs
book worm,grāmatu tārps
book wright,grāmata wright
bookbinding,grāmatsiešanas
bookcase,grāmatu skapis
booked,rezervēts
booked route,rezervēts maršruts
booked time,rezervēt laiku
book-ends,grāmatnīcas galiem
booking,rezervēšana
booking clerk,kasieris
booking office,biļešu kase
bookkeeper,grāmatvedis
book-keeper,grāmata sargs
bookkeeping,grāmatvedība
book-keeping,grāmatvedība
booklet,grāmatiņa
bookmark,grāmatzīme
bookseller,grāmatu pārdevējs
bookshelf,grāmatplaukts
bookshop,grāmatnīca
bookstore,grāmatu veikals
boom out,uzplaukums out
boom town,uzplaukums pilsēta
boomer,ķenguru tēviņš
boomerang,bumerangs
booming,uzplaukums
boon,svētīgs
boon companion,svētīgs biedrs
boor,lempis
boorish,neaptēsts
boost,palielināt
boot,bagāžnieks
boot lace,sāknēšanas mežģīnes
boot last,boot pēdējais
boot less,boot mazāk
boot money,boot nauda
booth,stends
boots,zābaki
booty,laupījums
booze,dzert
bordeaux,bordo vīns
border,apmale
border crossing,robežas šķērsošana
border district,robežu rajons
border line,robežlīnija
border on,robežojas
bordered,robežojas
bordering,robežojas
borderline,pierobežas
bore,urbums
bored,garlaicīgi
boredom,garlaicība
borehole,dziļurbums
bore-hole,no urbuma
borer,urbis
boric,bora
boric-acid,bora skābes
boride,borīda
boring,garlaicīgs
born,dzimis
born again,piedzimt no jauna
born teacher,dzimis skolotājs
borne,dzimis
boron,bors
borosilicate,borsilikāta
borough,neliela pilsēta
borrow,aizņemties
borrowed,aizņēmās
borrowed capital,aizņemtais kapitāls
borrowed word,aizgūts vārds
borrower,aizņēmējs
borrowing,aizņēmums
borrowing country,aizņēmums valsts
borrows,aizņemas
borstal institution,borstal iestāde
borstal system,borstal sistēma
bosnia,bosnija
bosnian,bosniešu
bosom,krūtis
bosom friend,krūtis draugs
boss about,boss par
boss around,boss ap
boston,angļu valsis
botanic,botāniskais
botanical,botānisks
botanical gardens,botāniskie dārzi
botanically,botāniski
botanist,botāniķis
botany,botānika
both,abi
bother,apnikt
bothersome,apnicīgs
bottle,pudele
bottle bank,pudele banka
bottle feed,pudele feed
bottle gourd,pudele ķirbis
bottle green,tumši zaļš
bottle opener,pudeļu nazis
bottle out,pudele out
bottle party,pudele partija
bottle up,pudele
bottled,pudelēs
bottle-green,pudele-green
bottle-holder,pudeles turētājs
bottleneck,sašaurinājums
bottle-neck,pudeles kakls
bottle-party,pudeles partija
bottle-washer,pudele-mazgātājs
bottling,pildīšanas
bottom,apakša
bottom margin,apakšējā robeža
bottom out,jākrītas
bottom price,bottom cenu
bottomed,dibenu
bottomless,neizdibināms
bottom-most,viszemākajā
bottoms up,dibeni up
botulism,botulisms
bough,zars
bought,nopirka
bought ledger,nopirka virsgrāmata
bouillon,buljons
boulder,laukakmens
boulevard,bulvāris
boulevard drama,boulevard drāma
bounce,lielība
bounce back,piepeši atpakaļ
bounced,atlekšanai
bouncing,veselīgs
bound,saistīts
bound for,dodas uz
bound up,saistīta
boundary,robeža
boundary commission,robeža komisija
boundary dispute,robeža strīds
boundary pillar,robeža pīlārs
bounded,ierobežo
bounding,izgriezuma
boundless,neizmērojams
bounds,robežas
bound-up,saistīts-up
bounty,devība
bouquet,pušķis
bourbon,burbons
bourgeois,buržujs
bourgeois democracy,buržujs demokrātija
bourgeois drama,buržujs drāma
bourgeois moral,buržujs morāls
bourgeois socialist,buržujs sociālists
bourgeoisie,buržuāzija
bourn,strauts
bout,cīkstēšanās
bow,loks
bow compasses,priekšgala kompasi
bow head,priekšgala galvu
bow legged,priekšgala kāju
bow legs,priekšgala kājas
bow out,priekšgala out
bow shot,priekšgala shot
bow string,stopa stiegra
bow tie,tauriņš
bow to,paklanās
bow window,priekšgala logu
bowed,paklanījās
bowed down,noliecās
bowel,zarnu
bowel movement,zarnu kustības
bowels,iekšas
bower,lapene
bower-bird,lapene-putns
bowery,ferma
bowl,bļoda
bowl over,bļoda vairāk
bow-legged,priekšgala kāju
bowler,katliņš
bowling,boulings
bowling alley,ķegļu
bowling-alley,boulinga-aleja
bowling-crease,boulinga-burzīties
bowling-green,boulinga-green
bowls,bļodas
bowman,strēlnieks
bow-tie,tauriņš
bow-window,tauriņi logs
bow-wow,riešana
box,kaste
box balance,box bilance
box camera,box kamera
box coat,box mētelis
box diagram,box diagramma
box girder,box baļķis
box grave,box kaps
box gutter,box notekas
box heading,box virsraksts
box junction,box krustojums
box number,box skaits
box office,teātra kase
box room,box istaba
box seat,vieta loža
box story,box stāsts
boxed,liekami
boxer,bokseris
boxer shorts,bokseršorti
boxers,bokseri
boxing,bokss
boxing day,boksa diena
boxing gloves,boksa cimdi
boxing stance,boxing stāvoklis
boxing-glove,boxing-cimdu
boxing-weight,boksa svara
boxwood,buksuss
boy,zēns
boy friend,boy draugs
boy scout,skautu
boy scouts,skautu
boycott,boikots
boycotted,boikotēja
boycotting,boikotē
boycotts,boikoti
boyfriend,draugs
boy's brigade,zēna brigāde
brace,figūriekavas
brace oneself,figūriekavas sevi
bracelet,aproce
braces,bikšturi
bracing,spirdzinošs
bracket,kronšteins
bracketing,dublēšana
brackish,iesāļš
brad,tapiņa
brag,lielīties
brahmachari,brahmačārī
brahmana,brāhmans
brahmin,bramins
braid,pīt
braiding,afrikāņu bizītes
braille,neredzīgo raksts
brain,smadzenes
brain damaged,smadzeņu bojājumi
brain dead,smadzeņu miris
brain death,smadzeņu nāve
brain drain,smadzeņu aizplūšanu
brain fever,smadzeņu drudzis
brain lesions,smadzeņu bojājumi
brain pan,smadzeņu panna
brain pathology,smadzeņu patoloģija
brain potentials,smadzeņu potenciālu
brain stem,smadzeņu stumbra
brain storm,smadzeņu vētra
brain surgeon,smadzeņu ķirurgs
brain teaser,smadzeņu ķircinātājs
brain washing,smadzeņu mazgāšana
brain wave,smadzeņu viļņu
brain worker,smadzeņu strādnieks
brain-child,smadzeņu bērns
brainless,stulbs
brainpower,zinātniskie kadri
brains,smadzenes
brains trust,smadzenes uzticība
brain's trust,smadzeņu uzticība
brainstorm,garīgs satricinājums
brainstorming,prāta vētras
brainy,gudrs
brake,bremze
brake light,bremžu gaisma
brake pedal,bremzes pedālis
brake shoe,bremzes kurpe
brake van,bremzes vagons
brakes,bremzes
brakes man,bremzes cilvēks
braking,bremzēšana
bramble,kazenājs
bran,klijas
branch,filiāle
branch circuit,filiāle circuit
branch off,atzarojas
branch out,sazaroties
branched,sazarotu
branching,zarojumpunkts
brand,zīmols
brand name,zīmola nosaukums
brand new,jauns
brandenburg,brandenburga
branding iron,branding dzelzs
brandishing,vicinot
brand-new,jauns
brandy,brendijs
brandy glass,brendijs stikls
brandy snap,brendijs snap
brandy-snap,brendijs-snap
bran-tub,klijas kubls
brash,neizturīgs
brass,misiņš
brass age,brass vecums
brass band,pūtēju orķestris
brass instrument,brass instruments
brass knuckles,misiņa dūres
brass rubbing,brass berzēšana
brass tacks,misiņa spraudītes
brasserie,krūšturis
brass-rubbing,brass-berzes
brave,drosmīgs
bravely,drosmīgi
bravery,drosme
brawl,tracis
brawn,muskuļi
bray,brēciens
brazen,bronzas
brazen faced,nekaunīgs saskaras
brazen out,nekaunīgs out
brazen-out,nekaunīgs-out
brazil,brazīlija
brazil nut,brazīlijas riekstu
brazilian,brazīlijas
breach,saraušana
breach of trust,uzticības laušana
bread,maize
bread and butter,pusaudze
bread basket,kuņģis
bread box,maizes kaste
bread colonies,maizes kolonijas
bread earner,maizes pelnītājs
bread labour,maize darba
bread line,maize line
bread winner,maize uzvarētājs
bread work,maizes darbs
breadcrumbs,rīvmaizes
breadfruit,maizes koks
bread-fruit,maizes augļi
breadth,platums
breadth-ways,plašumu-veidi
breadth-wise,plašums gudri
breadwinner,pelnītājs
break,pārtraukums
break away,nošķelties
break back,pauze atpakaļ
break bulk,beztaras
break camp,pārtraukums nometne
break cover,pārtraukums vāks
break down,saplīst
break even,pauze pat
break forth,pauze tālāk
break from,pārtraukums no
break ground,lauzt zemes
break in,ielauzties
break into,ielauzties
break loose,nokrist
break neck,pārtraukums kakla
break off,nolauzt
break out,izlausties
break ranks,pauze rindās
break step,pārtraukums solis
break through,izlauzties cauri
break up,izšķirties
break wind,break vējš
break with,pauze ar
breakable,trausls
breakage,pārrāvums
breakaway,nošķelties
breakdown,saplīst
breaker,pārkāpējs
breakers,slēdži
breakfast,brokastis
breakfast television,brokastu televīzija
breaking,laušana
breaking away,aiziet
breaking off,pārtraukšana
breaking up,izšķirties
breaking wind,laušana vējš
breakneck,bīstams
breakout,izlausties
breaks,pārtraukumiem
breakthrough,pārrāvums
breakup,izšķirties
break-up,izšķirties
breakwater,mols
break-water,break-ūdens
break-wind,break-vējš
breast,krūts
breast bar,krūts bar
breast bone,krūšu kaula
breast deep,krūts dziļi
breast fast,krūts ātri
breast feed,barot bērnu ar krūti
breast height,krūšu augstums
breast plate,krūts plate
breast pocket,krūšu kabata
breast stroke,krūts insults
breast wall,krūšu sienas
breast work,krūts darbs
breasted,krūtīm
breastfeed,zīdīt
breastfeeding,baro bērnu ar krūti
breast-feeding,barošana ar krūti
breastpiece,krūšu
breastplate,krūšu
breast-stroke,krūšu-taktu
breath,elpa
breath control,elpa kontrole
breath force,elpa spēks
breath group,elpa grupa
breath test,elpas tests
breathable,elpojošs
breathe,elpot
breathe in,elpot
breathe into,elpot uz
breathe out,izelpojiet
breathed,elpoja
breathed sound,izdvesa skaņas
breather,dzīva būtne
breather hole,būtne caurums
breathes,elpo
breathing,elpošana
breathing space,atelpa
breathing-space,elpošana telpa
breathless,bez elpas
breathlessly,elpas
breath-taking,elpu
breeches,pusgarās
breed,izaudzēt
breed trouble,izaudzēt nepatikšanas
breeder,audzētājs
breeder reactor,selekcionārs reaktors
breeding,audzēšana
breeding bull,vaislas bullis
breeding ground,auglīga augsne
breeding season,ligzdošanas sezona
breeding station,selekcijas stacija
breeze,brīze
breeze block,brīze bloks
breeze in,brīze in
breeze through,"brīze, izmantojot"
breeze-blocks,breeze bloki
breezy,vējains
brent goose,brent zoss
brethren,brāļi
brew,brūvēt
brew age,brūvēt vecums
brew house,brūvēt māja
brew up,brūvēt up
brewed,ražošanas procesā
brewer,aldaris
brewery,alusdarītava
brewing,alus
brewster-sessions,brewster-sesijas
bribe,kukulis
bribery,kukuļošana
brick,ķieģelis
brick bat,ķieģeļu bat
brick dust,ķieģeļu putekļi
brick field,ķieģeļu lauks
brick in,ķieģelis
brick kiln,ķieģeļu ceplis
brick layer,ķieģeļu kārta
brick maker,ķieģeļu maker
brick up,ķieģeļu up
brick work,ķieģeļu darbs
brick yard,ķieģeļu yard
bricklaying,mūrēšana
bridal,kāzas
bridal gown,līgavas kleita
bride,līgava
bride cake,līgava kūka
bride groom,līgava līgavainis
bride price,līgava cena
bride purchase,līgava pirkums
bride service,līgava pakalpojums
bride wealth,līgava bagātība
bride well,līgava labi
bridegroom,līgavainis
bridegroom price,līgavainis cena
bridegroom's man,līgavaiņa cilvēks
bridge,tilts
bridge head,tilts galva
bridge work,tilts darbs
bridged,mazināt
bridgehead,priekštilta pozīcija
bridging,savienojošā
bridging loan,pārejas aizdevums
bridle,iemaukti
bridle path,jājamais ceļš
bridle road,iemaukti road
bridle way,iemaukti veids
bridle-path,iemaukti-ceļš
brief,īss
briefcase,portfelis
brief-case,īss-case
briefing,instruktāža
briefly,īsumā
briefs,biksītes
brig,briga
brigade,brigāde
brigadier,brigadieris
brigandage,bandītisms
bright,spilgti
bright intelligence,spilgti inteliģence
bright vowel,spilgti patskanis
brighten,atdzīvoties
brighten up,atdzīvināt
brightened,atdzīvojās
brightening,ausma
brighter,gaišāku
brightly,spoži
brightness,spilgtums
brightness contrast,spilgtums kontrasts
bright's disease,bright slimība
brill,gludo rombu
brilliance,mirdzums
brilliance dimension,mirdzums dimensija
brilliant,izcils
brilliantly,lieliski
brim,piepildīt līdz malām
brim over,malām vairāk nekā
brimming,pārpilns
brimstone,sērs
brine,sālījums
bring,atnest
bring about,panāktu
bring along,līdzi
bring around,celt ap
bring back,atvest
bring before,celt pirms
bring close together,celt cieši kopā
bring down,nonest lejā
bring forth,dzemdēs
bring forward,izvirzīt
bring in,ienest
bring nearer,celt tuvāk
bring off,celt off
bring on,lai par
bring out,izcelt
bring over,celt vairāk
bring round,celt kārta
bring through,dot caur
bring to,dot
bring together,savest kopā
bring under,celt saskaņā
bring up,izaudzināt
brink,kraujas mala
briny,sāļš
brisk,ņiprs
briskly,strauji
bristle,sari
bristle with,saru ar
bristol fighter,bristol cīnītājs
britain,britānija
british,angļu
british english,britu english
british shilling,britu šiliņš
britisher,anglis
briton,brits
brittle,trausls
broach,iesms
broached,atvēršanas
broad,plašs
broad based,plaša mēroga
broad bean,pupas
broad cloth,plašs audums
broad daylight,gaišā dienas laikā
broad flout,plašs neievērot
broad gauge,plaša mērītājs
broad jump,plašs lēkt
broad leaved,plašs endīvijām
broad loom,plašs stelles
broad minded,plašs domājošiem
broad mindedness,plašs mindedness
broad sheet,plašs lapa
broad side,plašs side
broad sword,plašs zobens
broad transcription,plašs transkripcija
broad ways,plašas veidi
broadcast,raidījums
broadcast center,apraides centrs
broadcast drama,raidījums drāma
broadcaster,diktors
broadcasting,apraide
broadcasting station,apraides stacija
broaden,paplašināt
broaden out,paplašināt out
broadening,paplašināšana
broadest,plašāko
broadleaf,platlapju
broadly,plaši
broadly based,plaði
broad-minded,plaša domājošiem
broadside,kuģa borts
broadside on,kuģa borts uz
broadsword,zobenu
broadway,brodvejas
broccoli,brokoļi
brochure,brošūra
broiler,kauslis
broiler-house,broileru-house
broke,izputējis
broken,salauzts
broken down,salauzts
broken family,broken ģimene
broken hearted,salauzta sirds
broken meats,sadalīti gaļa
broken number,broken skaits
broken period,broken periods
broken rice,šķeltie rīsi
broken service,broken pakalpojums
brokenhearted,salauzta sirds
broken-hearted,salauzta sirds
broker,mākleris
broker dealer,brokeris tirgotājs
broker note,broker piezīme
brokerage,brokeru
broking,starpniecība
bromic,bromskābi
bromide,bromīds
bromide paper,bromīda papīra
bromine,broms
bronchi,bronhas
bronchial,bronhu
bronchial tubes,bronhus
bronchiolitis,bronhiolīts
bronchitis,bronhīts
bronchospasm,bronhu spazmas
bronx,bronksa
bronze,bronza
bronze age,bronzas laikmets
bronze culture,bronza kultūra
bronze figure,bronzas figūra
bronze medal,bronzas medaļa
bronze age arrows,bronzas vecuma bultas
bronzes,bronzas
brood,perējums
brood over,perējums vairāk
brook,strauts
brook let,strauts ļaujiet
broom,slota
broth,buljons
brothel,bordelis
brother,brālis
brother german,brālis vācu
brother half,brālis puse
brother in law,pusbrālis
brotherhood,brālība
brother-in-law,pusbrālis
brotherly,brāļa
brought,cēla
brought forward,nesadalītā
brow,piere
browbeat,iebaidīt
brow-beat,piere-beat
browed,žofruā
brown,brūns
brown bread,rupjmaize
brown coal,brūnogles
brown paper,brūna papīra
brown rice,brūnie rīsi
brown shirts,brūns krekli
brown study,brūns pētījums
brown sugar,brūnais cukurs
