Word,Meaning
أود رؤية ...,I would like to see ...
أود رؤية الحي القديم بالبلدة.,I would like to see the town's old quarter.
أود رؤية حذاء رجالي.,I would like to see a pair of men's shoes.
أود رؤية درجة لون أفتح.,I would like to see a lighter shade.
أود سحب بعض النقود.,I'd like to withdraw some money.
أود شراء دي في دي.,I would like to buy a DVD.
أود شراء سي دي.,I would like to buy a CD.
أود شراء شريط فيديو.,I would like to buy a videotape.
أود شراء شريط كاسيت.,I would like to buy a tape.
أود طلب طعام الإفطار للغد.,I'd like to order breakfast for tomorrow.
أود عمل تسريحة جديدة.,I'd like to have a new hairdo.
أود غسل هذا.,I would like to have this washed.
أود فتح حساب.,I would like to open an account.
أود لو حصلت عليه اليوم.,I'd like to have it today.
أود مد إقامتي لبضعة أيام.,I'd like to extend my stay for a few days.
أود مقابلتك في البهو.,I would like to meet you in the lobby.
أودنيس شاب فائق الجمال,{n.} Adonis
أوراق,{n.} papers
أوراق إعتماد سفير أو مبعوث,{n.} credentials
أوراق اعتماد,{n.} credentials
أوراق الشجر والنبات,{n.} foliage
أوراق الصرف من الخدمة,{n.} walking papers
أوراق الكوكة المجففة,{n.} coca
أوراق المؤتمرات,{n.} records
أوراق تجارية,{n.} portfolio
أوراق تضاف إلى رفاد الآلة الطابعة,{n.} overlay
أوراق مالية,"{n.} cash, paper shop, paper securities, debentures"
أوراق مهملة,{n.} wastepaper
أوراق نبات يزين بها,{n.} green
أورد,"{v.} adduce, report"
أورد على سبيل المثال,{v.} quote
أورشليم,{n.} Jerusalem
أورفيوسى ذو علاقة بأرفيوس,{adj.} orphic
أوركسترا,"{n.} orchestics, orchestra"
أوركستري,{adj.} orchestral
أوروبا,{n.} Europe
أوروبي,{adj.} European
أوروبية,"{adj.} Continental, European"
أورى,{v.} pun
أوز,"{n.} goose, geese"
أوزان العروض,{n.} metrics
أوزى,{adj.} anserine
أوساط,{n.} quarter
أوسط,"{adj.} mid, midmost, mesial"
أوطأ,{adj.} lower
أوعد,"{v.} pledge, promise, shimmer"
أوعد بالزواج,{v.} promise
أوعية,{n.} utensils
أوعية دموية,{n.} blood vessel
أوفد,{v.} depute
أوقف,{adj.} arrested
أوقف,"{v.} challenge, kill, can, cease, check, choke, cut, cut out, discontinue, estop, garage, intercept, shut off, stand, stay, stem, stop, turn off, arrest, break, halt, hinder, nick, nobble, obstruct, pull-in"
أوقف الإضراب,{v.} call off a strike
أوقف البث,{v.} sign off
أوقف البث الإذاعي,{v.} sign
أوقف الخصم في الرياضة,{v.} tackle
أوقف الدفع,{v.} stop
أوقف السيارة,{v.} park
أوقف السيارة في ناحية,{v.} park
أوقف الشعر,{v.} puff
أوقف القطار,{v.} hold a train
أوقف الكلام,{v.} howl down
أوقف بالموازاة,{v.} double-park
أوقف جلسات المحكمة,{v.} recess
أوقف سيارة,{v.} pull up
أوقف سيارة أجرة,{v.} hail a cab
أوقف شعره بخشونة,{v.} bristle
أوقف عن العمل,{v.} suspend
أوقف مركبا لقلة الريح,{v.} becalm
أوقف نزف الدم,{v.} stanch
أوقيانوس,{n.} ocean
أوقيانوسي,"{adj.} pelagic, pelagian"
أوقية,{n.} ounce
أوكازيون,{n.} sale
أوكالبتوس شجر طبى,{n.} eucalyptus
أوكتان,{n.} octane
أوكراني أحد أبناء أوكرانيا,{adj.} Ukrainian
أول,"{adj.} foremost, fore, premier, first, initial, chief, former"
أول أمس,{adv.} the day before yesterday
أول الأحلام,{v.} interpret
أول السلم,{n.} stairhead
أول الشهر القمري,{n.} new moon
أول تجربة يواجهها المرء,{n.} baptism
أول شيء,{n.} first thing
أول مايو,the firm of may
أول من يصل,{n.} incomer
أول نتائج الماشية,{n.} firstling
أولئك,{pron.} those ones
أولا,"{adv.} at first, uppermost, first, first of all, foremost, in the first instance, originally, primarily, firstly"
أولاء,{pron.} these
أولاد,{n.} progeny
أولاه رعايت,{v.} put him in the picture
أولج,"{v.} insert, introduce"
أولم,"{v.} feast, regale"
أولمبي,"{adj.} Olympian, Olympic"
أولمبياد,{n.} Olympiad
أولوية,{n.} preference
أولوية في الطريق,{n.} through street
أولى,{adj.} first
أولى الأمر عناية,{v.} see
أولي,"{adj.} first, primal, primary, primaeval, prime, fundamental, overriding, primeval, ultimate, virgin, incipient, premonitory, elementary, rudimentary"
أوليات,{n.} rudiments
أولية,"{n.} priority, seniority, primacy"
أوليغاركي,{adj.} oligarchic
أوليمبيا الإغريق القديم,{adj.} Olympic
أومض,"{v.} blink, glance, glimmer, glint, glisten, glitter, scintillate, shimmer, twinkle"
أونصة وحدة وزن,{n.} ounce
أوى,"{v.} accommodate, shelter, harbour, receive, make hard, lodge, nestle, quarter, harbor"
أوى في الثكنات,{v.} barrack
أوي الى الفراش,{v.} turn in
أوي الى فراشه,{v.} retire
أى شئ كان,{pron.} anything
أى شخص,{pron.} any
أى وقت,{adv.} ever
أي,"{adj.} what, which"
أي,i...e...
أي,"{adv.} namely, viz"
أي,{pron.} any
أي إنسان,"{pron.} anybody, anyone"
أي الإثنين,{pron.} whichever
أي الاثنين,{pron.} whether
أي البصات سوف تاخذ,{pron.} either
أي المقاعد تفضل,what seats would you prefer
أي باص يذهب إلى المطار,which bus goes to the airport
أي باص يذهب إلى دار البلدية,which bus goes to city hall
أي باص يذهب إلى وسط البلد,which bus goes to downtown
أي حصان هو المفضل في هذا السباق,which horse is the favorite in this race
أي شئ,"{pron.} anyone, anything"
أي شئ آخر,anything else?
أي شخص,"{pron.} anybody, anyone"
أي شيء,"{pron.} whatever, whichever"
أي صوت للتعبير عن الألم,{interj.} ouch
أي طريق يؤدي إلى وسط البلد,which way is downtown
أي فريق يرتدي الزي الأحمر,which team is wearing the red uniform
أي كان,{adj.} nondescript
أي مادة مفرومة,{n.} chum
أي من أبناء ملك أسباني أو برتغالي,{n.} infante
أي من الجانبين سجل أهدافا,which side scored
أي نافذة مخصصة للتوصيل العادي,which window is for general delivery
أي نافذة مخصصة للحوالات البريدية,which window is for money orders
أي نافذة مخصصة للطوابع,which window is for stamps
أي نافذة مخصصة لهواة جمع الطوابع,Which window is for collector's stamps
أي نوع من الغرف تريد,what kind of room would you like
أيا كان,"{pron.} whatever, whatsoever, whoever"
أيا كانت الظروف,through thick and thin
أيادي,{n.} hands
أيار,{n.} May
أيام,{n.} days
أيام الأحد الأربعة السابقة للميلاد,{n.} Advent
أيام الشعرى,{n.} dog days
أيام المرافع,{n.} Shrovetide
أيبحر حول العالم,{v.} circumnavigate
أية تسريحة تفضل,what hairdo would you like
أية لغة تتحدث,what language do you speak
أية محطة يجب علي التوقف عندها لمشاهدة الفيلم,which channel do i set to see the movie
أيتها النادلة,{interj.} Waitress
أيد,"{v.} affirm, countenance, favour, favor, plunk, second, look with favor on, side, side with, support, sustain, go in for, stand for, stand up for, underpin, uphold, further, subscribe, subserve, reason, validate, advocate, champion, stick up"
أيد ترشيح,{v.} run
أيد جانبي قضية ما,{v.} straddle
أيد شخص,{v.} bear smb. out
أيد فكرة ما,{v.} cause
أيدارات,{n.} hydrate
أيدارات,{v.} hydrate
أيدز مرض,{n.} Aids
أيديوغرامي,{adj.} ideographic
أيديولوجي,{adj.} ideological
أيديولوجية,{n.} ideology
أيس كريم,{n.} icecream
أيسر,"{adj.} left, left handed, sinister"
أيسلندا,{n.} Iceland
أيسلندي,{adj.} Icelandic
أيضا,"{adv.} also, else, too, as well, likewise, furthermore, so, then, yet"
أيضا,{conj.} and
أيضي متعلق بالأيض,{adj.} metabolic
أيقظ,{n.} call
أيقظ,"{v.} wake, waken, wake up, awake, awaken, awoken, arouse, rouse, raise, rattle, rout"
أيقظ من النوم,"{v.} call up, wake"
أيقظه,{v.} knock up
أيقونة,"{n.} icon, ikon, image"
أيكة,"{n.} thicket, wood, grove, copse, bosket, spinney"
أيكة صغيرة الأشجار,{n.} coppice
أيل,{n.} deer
أيلول,{n.} September
أيلي متعلق بالأيائل,{adj.} cervine
أيما,"{pron.} any, whatever, whosoever, whatsoever, whichever"
أيمكنني الحصول على جدول المواعيد,could i have a schedule
أيمن,"{adj.} right, right handed, starboard"
أين,"{adv.} where, wherever, whereabouts"
أين أدفع,where do i pay
أين أستدير,where do i turn
أين أستطيع أن أجد قاعة لتناول الشاي,where can i find a tearoom
أين أستطيع أن أجد محل ساندويتشات,where can i find a sandwich shop
أين أستطيع أن أجد مطعم بيتزا,where can i find a pizzeria
أين أستطيع أن أجد مطعم للسائقين,where can i find a drive in
أين أستطيع أن أجد مطعم للعشاء,where can i find a diner
أين أستطيع أن أجد مطعم للوجبات السريعة,where can i find a fast food restaurant
أين أستطيع أن أجد مطعم مشويات,where can i find a steak house
أين أستطيع أن أجد مقهى,where can i find a coffee shop
أين أستطيع أن أجلس لبضع لحظات,where can i sit down for a while
أين أستطيع الحصول على طوابع وبطاقات بريدية,where can i get stamps and postcards
أين أسجل اسمي,where do i check in
أين أقرب تلفون,where is the nearest telephone
أين أقرب محطة وقود,where is the nearest service station
أين أنزل,where should i get off
أين أوقع,where do i sign
أين البوابة رقم واحد,where is gate 1
أين التواليت,where are the restrooms
أين الحمام,where is the bathroom
أين الرصيف,where is the dock
أين الرصيف رقم اثنين,where is platform number 2
أين الصمام,where is the valve
أين العداد,where is the meter
أين المخرج إلى الطريق السريع,where is the exit to the highway
أين المطعم,where is the restaurant
أين تسجيل الأمتعة,where is the baggage check
أين تشعر بالألم,where does it hurt
أين تقع أقرب خدمة غسيل ملابس,where is the nearest laundry service
أين تقع أقرب سوق,where is the nearest market
أين تقع أقرب صيدلية,"where is the nearest pharmacy, where is the nearest drugstore"
أين تقع أقرب صيدلية ليلية,where is the nearest all night drugstore
أين تقع أقرب عيادة أسنان,where is the nearest dental clinic
أين تقع أقرب محطة خدمة,where is the nearest service station
أين تقع أقرب محطة غسيل سيارات,where is the nearest car wash
أين تقع أقرب محطة للقطار,where is the nearest train station
أين تقع أقرب محطة وقود,where is the nearest gas station
أين تقع أقرب مغسلة,where is the nearest laundromat
"أين تقع الصالة ""a",where is terminal a
أين تقع الكنيسة,where is the church
أين تقع المحطة القادمة,where is the next stop
أين تقع المحطة النهائية لفينأير,where is the finnair terminal
أين تقع دار البلدية,where is the town hall
أين تقع منطقة التسوق,where is the shopping area
أين توجد آلة الطوابع,where is the stamp machine
أين توجد أقرب حديقة للألعاب المائية,where is the nearest water park
أين توجد أقرب دورة مياه عمومية,where is the nearest public restroom
أين توجد أقرب محطة باص,where is the nearest bus stop
أين توجد أقرب محطة مترو أنفاق,where is the nearest subway station
أين توجد الباصات,where are the buses
أين توجد سلال التسوق,where are the shopping baskets
أين توجد سيارات الأجرة,where are the taxis
أين توجد عربات التسوق,where are the shopping carts
أين تود الجلوس,where would you like to sit
أين حجرة الأشعة,where's the x ray room
أين حدث,where did it happen
أين خزائن الأمتعة,where are the luggage lockers
أين ستقيم,where are you going to stay
أين سخان الماء,where is the water heater
أين شباك التذاكر,where is the ticket window
أين شباك المراهنات,where is the betting window
أين صندوق المصاهر الكهربائية,where is the fuse box
أين عداد الكهرباء,where is the electric meter
أين عربات الأمتعة,where are the luggage carts
أين غرفة القياس,where's the fitting room
أين غرفة حفظ المعاطف,where is the coat check
أين ماكينات الصراف الآلي,where are the cash machines
أين مخرج الطوارئ,where is the emergency exit
أين مضجعي,where is my berth
أين مقصورتي,where is my compartment
أين مقعدي,where is my seat
أين مكتب المفقودات,where is the lost and found
أين موقف سيارات الأجرة,where is a taxi stand
أين نحن الآن,where are we now
أين هذا المقعد,where is this seat
أين يجب علي أن أغير الطائرات,where should i change planes
أين يجب علي إخراج القمامة,where should i put out the trash
أين يقع أقرب سوبر ماركت,where is the nearest supermarket
أين يقع أقرب فندق,where is the nearest hotel
أين يقع أقرب متجر أحذية,where is the nearest shoe store
أين يقع أقرب متجر أنتيكات,where is the nearest antique store
