Word,Meaning
canvass,"{n} تدقيق, طواف في مدينة"
canvass,"{v} ناقش, طاف لتصيد أصوات الناخبين, فحص بدقة, التمس"
canvasser,{n} المطوف بالمدينة إلتماسا للأصوات
cany,{adj} قصبي
canyon,"{n} واد ضيق, كانيون جدول في أسفل المنحدر, ضمن"
canzona,{n} قصيدة غنائية
caoutchouc,"{n} كاوتشوك مطاط, مطاط"
cap,"{n} قلنسوة, تجاوز, كبسولة, غطاء الشىء, ذروة, طبقة من مطاط, كاب"
cap,"{v} قبعة, زود, أتم, غطى, تخطى الذروة"
capability,"{n} موهبة, قدرة, مقدرة, قابلية, كفاءات قابلة للتطوير, تضلع, كفاءة"
capable,"{adj} قابل ل, قادر على, مؤهل ل, بارع, قدير, كفؤ, مؤهل"
capacious,"{adj} رحب, واسع, فسيح, رحيب"
capacitance,"{n} سعة كهربائية, مواسعة"
capacitor,"{n} مكثف الكهرباء, مكثف"
capacity,"{n} قابلية ل, سعة, استيعاب, طاقة الإنتاج القصوى, قدرة, طاقة, مواسعة, أهلية, مدارك, صفة, حمولة, قوة, وصف, كفاءة, وظيفة"
caparison,{n} غطاء مزركش
cape,"{n} خليج, كاب رداء, الرأس أرض داخلة في البحر, لسان"
capelin,{n} الكبلين سمك صغير
caper,"{n} طفرة, تصرف بحماقة, الكبر نبات, مزحة, براعم الكبر الخضراء"
caper,"{v} طفر, وثب سرحا, رقص بمرح, عربد"
capers,{n} نبات الكبر
capillarity,"{n} الشعرية, الخاصة الشعرية, الموهبة الشعرية"
capillary,"{n} أنبوب شعري, وعاء شعري"
capillary,"{adj} شعري, رفيع جدا, متعلق بالخاصة الشعرية"
capital,"{n} رأس مال, عاصمة, حرف كبير, أساسي, حرف إستهلالي, تاج العمود, متضمن إعداما, مال"
capital,{adj} استهلالي
capital city,{n} عاصمة
capital punishment,"عقوبة الموت, عقوبة الإعدام"
capitalism,"{n} رأسمالية, نظام رأسمالي"
capitalist,"{n} رأسمالي, شخص ذو رأس مال, المؤيد للنظام المالي"
capitalistic,{adj} رأس مالي
capitalists,{n} الرأسماليون
capitalization,"{n} الكتابة بحرف كبير, التحويل الى رأسمال"
capitalize,"{v} كتب أو طبع بحرف كبير, حول الى رأسمال, مول, استفاد"
capitally,{adv} بطريقة تنطوي على الحكم بالإعدام
capitate,{adj} هامي على صورة رأس
capitation,"{n} ضريبة الجمجمة, ضريبة الأعناق"
capitulate,"{v} استسلم, أذعن, كف عن المقاومة"
capitulation,"{n} استسلام, إتفاقية إستسلام"
capitulator,{n} السريع إلى الإستسلام
capon,"{n} ديك مخصي, مسمن للأكل"
capote,{n} معطف
cappuccino,{n} كابتشينو
capri,{n} كابري
caprice,"{n} نزوة, هوى مفاجئ, ميل إلى التقلب في الرأي"
capricious,"{adj} نزوي, قلب, غريب الأطوار, حول, متقلب"
capricorn,{n} برج الجدي
caprine,{adj} ماعزي
capsize,"{v} انقلب, قلب قارب, قلب"
capstan,"{n} أداة رافعة, رحوية"
capsule,"{n} غشاء, كبسولة, قرن الفول, كيس, الجرو, العليبة"
captain,"{n} نقيب ( في الجيش ), رئيس فريق, ربان, قبطان, قائد الطائرة, زعيم"
captaincy,{n} كابتن
caption,"{n} عنوان لمقال أو صورة, شرح, عنوان فرعي"
captious,"{adj} عياب, صعب إرضاؤه, إرباكي, أحبولي مربك"
captivate,"{v} فتن, سبى, أسر"
captivated by,{adj} مفتون
captivating,"{adj} فاتن, خلاب, ساحر, آسر, جذاب"
captive,"{n} حبيس, تملكه, أسرى"
captive,"{adj} مأسور, أسير, مقيد"
captivity,"{n} سبي, أسر, عبودية"
capture,"{n} سبي, غنيمة"
capture,"{v} سبى, استولى, أسر, قبض على, أسر شئ"
capuche,{n} قلنسوة
capuchin,{n} راهب كبوشي
car,"{n} عربة, مركبة, سيارة, عربة قطار"
car park,موقف سيارات>
car phone,{n} تلفون السيارة
car rental,{n} تأجير سيارات
car rental office,{n} مكتب تأجير سيارات
caracole,{n} نصف دورة
caracole,{v} دار نصف دورة
carafe,"{n} غرافة إبريق زجاجي, إبريق زجاجي, إبريق, قنينة"
caramel,"{n} كرملية كرامل, سكر محروق كرامل أو حلوى, قطعة من الحلوى الدبقة"
carapace,{n} الذبل درع قرني
carat,"{n} القيراط وحدة وزن للذهب, قيراط"
caravan,"{n} قافلة من الجمال والعربات, عربة كبيرة, بيت متنقل على عجلا ت, ركب قافلة, موكب, قافلة"
caravanserai,{n} فندق
caravel,{n} مركب كبير
caraway,"{n} كراويا نبات, كمون, كروياء"
carbide,"{n} الكربيد مركب كربوني, كربيد الكالسيوم"
carbine,{n} القربينة بندقية قصيرة
carbohydrate,{n} كربوهيدرات
carbohydratic,{adj} كربوهيدراتي
carbolic,{adj} مشبع بحمض الكربوليك
carbon,"{n} كربون, فحم, ورق كربون, النسخة الكربونية"
carbon copy,"{n} نسخة, نسخة كربونية, نسخة إضافية"
carbon paper,ورق الكربون
carbonaceous,{adj} غني بالكربون
carbonari,{adj} على هيئة كربون
carbonate,{n} كربونات
carbonic,"{adj} كربوني, فحمي, متعلق بالكربون"
carboniferous,"{adj} مكون للفحم, محتو على فحم"
carbonization,"{n} كربنة, تفحيم, التكربن"
carbonize,"{v} كربن, مزج"
carborundum,{n} الورق المفحم
carboy,"{n} الدامجانة زجاجة كبيرة, قنينة عليها غطاء من الخيرزان"
carbuncle,"{n} عقيق أحمر, جمرة, دملة"
carburet,{v} كربن
carburetor,"{n} المكربن أداة لمزج الهواء, الهواء المكربن"
carburetter,{n} المكربن
carcajou,{n} الشره حيوان ثديي
carcase,{n} الجسم الحي
carcass,"{n} جثة, هيكل, مادة أساسية, جسد الذبيحة"
carcinogen,{n} المسرطن مادة محدثة للسرطان
carcinoma,"{n} سرطان, ورم سرطاني"
card,"{n} ممشطة للصوف, بطاقة, ورق لعب, قائمة الطعام, كرت الإشتراك, شخص مضحك, خريطة, برنامج"
card,"{v} مشط, دون على بطاقة, باع بكروت الإئتمان"
card index,كرت العضوية
cardamom,"{n} هال, نبات الهال"
cardboard,"{n} كرتون, ورق مقوى"
cardboard,{adj} كرتوني
carder,{n} الة ندف
cardiac,"{adj} قلبي ذو علاقة بالقلب, متعلق بفم المعدة"
cardiac,{n} فم المغدة
cardigan,{n} سترة من صوف محبوك
cardinal,"{n} الجهات الأصلية, الكاردينال"
cardinal,"{adj} رئيسي, أساسي, كاردينالي, أحمر مصفر, أصلي العدد, جوهري"
cardinal number,العدد الأصلي
carding,"{n} تمشيط, تسريح الصوف"
cardiogram,"{n} رسم قلبي, الخط المنحني المصور لنبضات القلب"
cardiography,{n} رسامة القلب
cardiologist,{n} طبيب القلب
cardiology,"{n} طب القلب, مبحث القلب"
cardsharper,{n} الغشاش في لعب الورق
care,"{n} حذر, عناية, رعاية, حرص ( على ), عهدة, كنف, هم, رقابة, شخص موضع عناية, تعهد, الرعاية الروحية, حنان"
care,"{v} اعتنى, هم, أراد, رغب"
care about,"{v} اعتنى, إهتم ب"
care for,{v} رعى بإهتمام
care of,من فضل
career,"{n} تقدم, السيرة, مجرى حياة المرء, مهنة, سرعة"
career,"{v} سرع, انطلق, عدا بسرعة, نجح في مهمة"
careerist,"{n} تقدم, متطلع, طمس"
carefree,"{adj} مبتهج, خلو من الهم, سعيد"
careful,"{adj} حذر, دقيق, يقظ, منتبه, مقتصد, شديد الحرص, متحفظ, معتن, محترس"
carefully,"{adv} بحذر, بعناية, باحتراس, باهتمام, بدقة, بإمعان"
carefully made,{n} مصنوع بدقة
careless,"{adj} متهور, خلو من الهم, لا مبالي, غير متقن, طائش, غير مدروس, مستهتر, مهمل"
carelessly,{adv} بإهمال
carelessness,{n} لا مبالاة
caress,"{n} ملاطفة, تربيت, قبلة, عناق"
caress,"{v} لاطف, ربت بلطف, عانق"
caret,{n} علامة الإقحام فى الكتابة
caretaker,"{n} ناظر, وكيل على بيت, المتولي منصبا بالوكالة, النائب عن"
caretaker government,"حكومة انتقالية, حكومة مؤقتة"
careworn,{adj} مهموم
carfare,{n} رسم الركوب
cargo,"{n} حمولة في السفينة, ما تحمله أى ناقلة كالطائرة, حمولة"
caricature,"{n} رسم الساخر, فن الكاريكاتور, من يرسم كاريكاتور, كاريكاتور, تشويه مبالغ فيه"
caricature,{v} رسم كاريكاتوريا
caricaturist,{n} الرسام الكاريكاتوري
caries,"{n} سوسة, النخر, نخر الأسنان"
carillon,{n} المصلصلة مجموعة أجراس
cariosity,{n} التسوس
carious,{adj} نخر
carmagnole,{n} الكارمنيول رقصة شعبية
carmelite,{n} راهب كرملي
carminative,{adj} طارد للريح
carmine,{n} اللون القرمزي
carmine,{adj} قرمزي
carnage,"{n} مذبحة, مجزرة, أشلاء"
carnal,"{adj} جسدي, غير روحي, شهواني"
carnality,{n} شهوانية
carnation,"{n} قرنفل, اللون القرنفلي, لون البشرة, وردي, قرنفلي اللون"
carnival,"{n} حفل كبير كرنفال, مدينة ملاهي متنقلة, مهرجان"
carnivorous,{adj} لاحم
carnivorous animal,{n} أكل اللحم
carob,"{n} خروب, شجرة الخرنوب"
carol,{n} أغنية مرحة
carol,"{v} غنى بمرح, نشد الترانيم"
carotene,{n} الكرنوتيت معدن إشعاعي
carotid,{n} الشريان السباتي
carotin,{n} سباتي
carousal,{n} إحتفال صاخب مخمور
carouse,"{v} أسرف في تناول الخمر, إشترك في احتفال مخمور, صخب بسبب شرب الخمر"
carouse,"{n} إحتفال صاخب مخمور, صخب نتيجة لشرب الخمر"
carp,"{n} الشبوط نوع سمك, سمك نهري, لاحقة معناها ثمرة"
carp,"{v} شكا من غير داع, عاب, انتقد"
carpal bone,"{n} عظم الرسغ, عظم الرس"
carpathian,{adj} ناقد
carpel,"{n} الكربلة, خباء"
carpenter,"{n} النجار, صناعة بالنجارة"
carpenter,"{v} إشتغل نجارا, صنع بالنجارة"
carpentry,"{n} نجارة, حرفة النجارة"
carper,{n} سجاد
carpet,"{n} سجادة, بساط, موكيت"
carpet,"{v} كسا بالسجاد, وبخ"
carpet sweeper,مكنسة السجاد
carpetbagger,{n} المستفيد
carpeting,"{n} مواد صنع السجاد, سجاد"
carping,{adj} عائب
carpus,"{n} رسغ, عظام الرسغ"
carrel,{n} مقصورة بين رفوف الكتب
carrell,{n} مقصورة بين رفوف الكتب
carriage,"{n} حافلة, نقل, أجرة الحمل, مركبة, حامل, مرصد, حمل, حاملة"
